drug1,drug2,class,mechanism
dr:D02567,dr:D07086,P,Enzyme: CYP3A4
dr:D02567,dr:D07141,P,unclassified
dr:D02567,dr:D07156,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07181,P,unclassified
dr:D02567,dr:D07182,P,unclassified
dr:D02567,dr:D07183,P,unclassified
dr:D02567,dr:D07184,P,unclassified
dr:D02567,dr:D07185,P,unclassified
dr:D02567,dr:D07219,P,unclassified
dr:D02567,dr:D07262,P,unclassified
dr:D02567,dr:D07263,P,unclassified
dr:D02567,dr:D07264,P,unclassified
dr:D02567,dr:D07265,P,unclassified
dr:D02567,dr:D07266,P,unclassified
dr:D02567,dr:D07267,P,unclassified
dr:D02567,dr:D07268,P,unclassified
dr:D02567,dr:D07269,P,unclassified
dr:D02567,dr:D07290,P,unclassified
dr:D02567,dr:D07291,P,unclassified
dr:D02567,dr:D07292,P,unclassified
dr:D02567,dr:D07293,P,unclassified
dr:D02567,dr:D07307,P,unclassified
dr:D02567,dr:D07308,P,unclassified
dr:D02567,dr:D07309,P,unclassified
dr:D02567,dr:D07334,P,Target: SLC6A4
dr:D02567,dr:D07335,P,unclassified
dr:D02567,dr:D07336,P,unclassified
dr:D02567,dr:D07337,CI,unclassified
dr:D02567,dr:D07338,CI,unclassified
dr:D02567,dr:D07421,P,unclassified
dr:D02567,dr:D07428,P,unclassified
dr:D02567,dr:D07443,P,unclassified
dr:D02567,dr:D07448,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D07453,P,unclassified
dr:D02567,dr:D07465,P,unclassified
dr:D02567,dr:D07488,P,unclassified
dr:D02567,dr:D07496,P,unclassified
dr:D02567,dr:D07503,P,unclassified
dr:D02567,dr:D07505,P,unclassified
dr:D02567,dr:D07516,P,unclassified
dr:D02567,dr:D07517,P,unclassified
dr:D02567,dr:D07520,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07526,P,unclassified
dr:D02567,dr:D07537,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07541,P,unclassified
dr:D02567,dr:D07549,P,unclassified
dr:D02567,dr:D07579,P,unclassified
dr:D02567,dr:D07580,P,unclassified
dr:D02567,dr:D07581,P,unclassified
dr:D02567,dr:D07582,P,unclassified
dr:D02567,dr:D07583,P,unclassified
dr:D02567,dr:D07590,P,unclassified
dr:D02567,dr:D07595,P,CYP induction: CYP3A4
dr:D02567,dr:D07601,P,unclassified
dr:D02567,dr:D07608,P,unclassified
dr:D02567,dr:D07612,P,unclassified
dr:D02567,dr:D07624,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07660,P,unclassified
dr:D02567,dr:D07685,P,unclassified
dr:D02567,dr:D07704,P,Enzyme: CYP3A4 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP2C19
dr:D02567,dr:D07705,P,Enzyme: CYP3A4 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP2C19
dr:D02567,dr:D07727,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D07756,P,unclassified
dr:D02567,dr:D07791,P,Target: SLC6A4
dr:D02567,dr:D07812,P,unclassified
dr:D02567,dr:D07816,P,unclassified
dr:D02567,dr:D07817,P,unclassified
dr:D02567,dr:D07818,P,unclassified
dr:D02567,dr:D07819,P,unclassified
dr:D02567,dr:D07824,P,unclassified
dr:D02567,dr:D07845,P,Enzyme: CYP3A4
dr:D02567,dr:D07865,P,unclassified
dr:D02567,dr:D07872,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D07875,P,Enzyme: CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D07887,P,Enzyme: CYP3A4
dr:D02567,dr:D07888,P,unclassified
dr:D02567,dr:D07894,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07913,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 AOX1 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D07916,P,unclassified
dr:D02567,dr:D07943,P,unclassified
dr:D02567,dr:D07962,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07977,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D07984,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP2C19 CYP3A4
dr:D02567,dr:D07991,P,unclassified
dr:D02567,dr:D07997,P,unclassified
dr:D02567,dr:D08009,P,unclassified
dr:D02567,dr:D08020,P,unclassified
dr:D02567,dr:D08021,P,unclassified
dr:D02567,dr:D08035,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08048,P,unclassified
dr:D02567,dr:D08049,P,unclassified
dr:D02567,dr:D08058,P,unclassified
dr:D02567,dr:D08059,P,unclassified
dr:D02567,dr:D08060,P,unclassified
dr:D02567,dr:D08070,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D08071,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D08072,P,Target: SLC6A4
dr:D02567,dr:D08074,P,unclassified
dr:D02567,dr:D08078,P,unclassified
dr:D02567,dr:D08085,CI,unclassified
dr:D02567,dr:D08102,P,unclassified
dr:D02567,dr:D08103,P,unclassified
dr:D02567,dr:D08104,P,unclassified
dr:D02567,dr:D08115,P,unclassified
dr:D02567,dr:D08127,P,Enzyme: CYP3A4
dr:D02567,dr:D08140,P,Target: SLC6A4
dr:D02567,dr:D08142,P,unclassified
dr:D02567,dr:D08149,P,unclassified
dr:D02567,dr:D08153,P,unclassified
dr:D02567,dr:D08162,P,unclassified
dr:D02567,dr:D08171,P,unclassified
dr:D02567,dr:D08172,P,unclassified
dr:D02567,dr:D08190,P,unclassified
dr:D02567,dr:D08215,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08255,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08275,P,unclassified
dr:D02567,dr:D08288,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D08295,P,unclassified
dr:D02567,dr:D08297,P,unclassified
dr:D02567,dr:D08318,P,unclassified
dr:D02567,dr:D08324,P,unclassified
dr:D02567,dr:D08341,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08342,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08349,CI,unclassified
dr:D02567,dr:D08363,P,unclassified
dr:D02567,dr:D08364,P,unclassified
dr:D02567,dr:D08374,P,unclassified
dr:D02567,dr:D08375,P,unclassified
dr:D02567,dr:D08377,P,unclassified
dr:D02567,dr:D08385,P,unclassified
dr:D02567,dr:D08392,CI,unclassified
dr:D02567,dr:D08393,CI,unclassified
dr:D02567,dr:D08394,P,unclassified
dr:D02567,dr:D08421,P,unclassified
dr:D02567,dr:D08427,P,unclassified
dr:D02567,dr:D08430,P,unclassified
dr:D02567,dr:D08435,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08443,P,Enzyme: CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08447,P,Target: SLC6A4
dr:D02567,dr:D08453,CI,unclassified
dr:D02567,dr:D08456,P,Enzyme: CYP3A4
dr:D02567,dr:D08458,P,Enzyme: CYP3A4
dr:D02567,dr:D08459,P,Enzyme: CYP3A4
dr:D02567,dr:D08469,CI,unclassified
dr:D02567,dr:D08485,P,unclassified
dr:D02567,dr:D08493,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08501,P,unclassified
dr:D02567,dr:D08525,P,unclassified
dr:D02567,dr:D08572,P,unclassified
dr:D02567,dr:D08575,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08585,P,unclassified
dr:D02567,dr:D08586,P,unclassified
dr:D02567,dr:D08592,P,unclassified
dr:D02567,dr:D08598,P,unclassified
dr:D02567,dr:D08600,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D08625,CI,unclassified
dr:D02567,dr:D08630,P,unclassified
dr:D02567,dr:D08636,P,unclassified
dr:D02567,dr:D08637,P,unclassified
dr:D02567,dr:D08657,P,unclassified
dr:D02567,dr:D08923,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D09216,P,unclassified
dr:D02567,dr:D09535,P,Enzyme: CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D09546,P,unclassified
dr:D02567,dr:D09568,P,unclassified
dr:D02567,dr:D09638,P,Enzyme: CYP3A4
dr:D02567,dr:D09686,P,unclassified
dr:D02567,dr:D09701,P,Enzyme: CYP3A4
dr:D02567,dr:D09731,P,Enzyme: CYP3A4
dr:D02567,dr:D09760,P,unclassified
dr:D02567,dr:D09773,CI,unclassified
dr:D02567,dr:D09799,P,CYP inhibition: CYP3A4
dr:D02567,dr:D09815,P,unclassified
dr:D02567,dr:D09819,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D09843,P,unclassified
dr:D02567,dr:D09847,P,unclassified
dr:D02567,dr:D09894,"CI,P",Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D09996,P,CYP induction: CYP3A4
dr:D02567,dr:D09999,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10003,P,CYP induction: CYP3A4 CYP2D6
dr:D02567,dr:D10014,P,unclassified
dr:D02567,dr:D10017,P,unclassified
dr:D02567,dr:D10104,P,Enzyme: CYP3A4 / CYP induction: CYP3A4
dr:D02567,dr:D10127,P,unclassified
dr:D02567,dr:D10158,CI,unclassified
dr:D02567,dr:D10161,P,unclassified
dr:D02567,dr:D10185,P,Enzyme: CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D10191,CI,unclassified
dr:D02567,dr:D10218,P,unclassified
dr:D02567,dr:D10254,P,unclassified
dr:D02567,dr:D10298,P,unclassified
dr:D02567,dr:D10309,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10355,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10364,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10372,P,unclassified
dr:D02567,dr:D10424,P,unclassified
dr:D02567,dr:D10466,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10503,P,unclassified
dr:D02567,dr:D10512,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10513,P,Enzyme: CYP3A4 CYP2C19
dr:D02567,dr:D10516,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10527,P,Enzyme: CYP3A4 CYP2C19
dr:D02567,dr:D10537,P,CYP inhibition: CYP2C19
dr:D02567,dr:D10551,P,unclassified
dr:D02567,dr:D10564,P,unclassified
dr:D02567,dr:D10566,P,unclassified
dr:D02567,dr:D10569,P,unclassified
dr:D02567,dr:D10633,P,Enzyme: CYP3A4
dr:D02567,dr:D10643,P,unclassified
dr:D02567,dr:D10656,P,unclassified
dr:D02567,dr:D10762,P,unclassified
dr:D02567,dr:D10774,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D10775,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D02567,dr:D10793,P,unclassified
dr:D02567,dr:D10801,P,CYP induction: CYP2C19
dr:D02567,dr:D10829,CI,unclassified
dr:D02567,dr:D10926,P,Enzyme: CYP3A4
dr:D02567,dr:D10990,P,unclassified
dr:D02567,dr:D10999,P,Enzyme: CYP3A4
dr:D02567,dr:D11012,P,unclassified
dr:D02567,dr:D11027,P,unclassified
dr:D02567,dr:D11040,P,Enzyme: CYP3A4 / CYP induction: CYP3A4 CYP2C19
dr:D02567,dr:D11053,P,Enzyme: CYP3A4
dr:D02567,dr:D11062,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D11090,P,unclassified
dr:D02567,dr:D11138,P,unclassified
dr:D02567,dr:D11194,P,unclassified
dr:D02567,dr:D11296,P,Enzyme: CYP3A4 CYP2C19
dr:D02567,dr:D11370,P,unclassified
dr:D02567,dr:D11371,P,unclassified
dr:D02567,dr:D11422,P,unclassified
dr:D02567,dr:D11454,P,Enzyme: CYP3A4
dr:D02567,dr:D11485,P,unclassified
dr:D02567,dr:D11557,P,CYP inhibition: CYP2C19 / CYP induction: CYP3A4
dr:D02567,dr:D11617,P,Enzyme: CYP3A4
dr:D02567,dr:D11674,P,CYP inhibition: CYP2D6 CYP3A4
dr:D02567,dr:D11708,P,unclassified
dr:D02567,dr:D11713,P,Enzyme: CYP3A4
dr:D02567,dr:D11804,P,unclassified
dr:D02567,dr:D11816,P,Enzyme: CYP3A4
dr:D02567,dr:D11835,P,Enzyme: CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D11873,P,unclassified
dr:D02567,dr:D11887,P,unclassified
dr:D02567,dr:D11920,P,unclassified
dr:D02567,dr:D11954,P,Enzyme: CYP2C19
dr:D02567,dr:D11970,P,unclassified
dr:D02567,dr:D12015,P,unclassified
dr:D02567,dr:D12049,P,CYP inhibition: CYP2C19
dr:D02567,dr:D12050,P,Enzyme: CYP3A4 / CYP inhibition: CYP2C19
dr:D02567,dr:D12055,P,unclassified
dr:D02567,dr:D12217,P,Enzyme: CYP3A4
dr:D02567,dr:D12245,P,Enzyme: CYP3A4
dr:D02567,dr:D12252,P,CYP induction: CYP3A4
dr:D02567,dr:D12364,P,unclassified
dr:D02567,dr:D12410,P,unclassified
dr:D02567,dr:D12442,P,unclassified
dr:D02567,dr:D12444,P,Enzyme: CYP3A4
dr:D02567,dr:D12586,P,unclassified
dr:D02567,dr:D12595,P,unclassified
dr:D02567,dr:D12596,P,unclassified
dr:D02567,dr:D12597,P,unclassified
dr:D02567,dr:D12598,P,unclassified
dr:D02567,dr:D12837,P,CYP induction: CYP2C19
dr:D02567,dr:D13099,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
