drug1,drug2,class,mechanism
dr:D05375,dr:D07144,P,unclassified
dr:D05375,dr:D07156,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07181,P,unclassified
dr:D05375,dr:D07182,P,unclassified
dr:D05375,dr:D07183,P,unclassified
dr:D05375,dr:D07184,P,unclassified
dr:D05375,dr:D07185,P,unclassified
dr:D05375,dr:D07219,P,unclassified
dr:D05375,dr:D07262,P,unclassified
dr:D05375,dr:D07263,P,unclassified
dr:D05375,dr:D07264,P,unclassified
dr:D05375,dr:D07265,P,unclassified
dr:D05375,dr:D07266,P,unclassified
dr:D05375,dr:D07267,P,unclassified
dr:D05375,dr:D07268,P,unclassified
dr:D05375,dr:D07269,P,unclassified
dr:D05375,dr:D07290,P,unclassified
dr:D05375,dr:D07291,P,unclassified
dr:D05375,dr:D07292,P,unclassified
dr:D05375,dr:D07293,P,unclassified
dr:D05375,dr:D07307,P,unclassified
dr:D05375,dr:D07308,P,unclassified
dr:D05375,dr:D07334,P,Target: SLC6A4
dr:D05375,dr:D07335,P,unclassified
dr:D05375,dr:D07336,P,unclassified
dr:D05375,dr:D07337,CI,unclassified
dr:D05375,dr:D07338,CI,unclassified
dr:D05375,dr:D07421,P,unclassified
dr:D05375,dr:D07422,P,unclassified
dr:D05375,dr:D07428,P,unclassified
dr:D05375,dr:D07443,P,unclassified
dr:D05375,dr:D07448,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07453,P,unclassified
dr:D05375,dr:D07457,P,unclassified
dr:D05375,dr:D07465,P,unclassified
dr:D05375,dr:D07488,P,unclassified
dr:D05375,dr:D07496,P,unclassified
dr:D05375,dr:D07503,P,unclassified
dr:D05375,dr:D07505,P,unclassified
dr:D05375,dr:D07510,P,unclassified
dr:D05375,dr:D07516,P,unclassified
dr:D05375,dr:D07517,P,unclassified
dr:D05375,dr:D07520,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07526,P,unclassified
dr:D05375,dr:D07537,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07541,P,unclassified
dr:D05375,dr:D07549,P,unclassified
dr:D05375,dr:D07579,P,unclassified
dr:D05375,dr:D07580,P,unclassified
dr:D05375,dr:D07581,P,unclassified
dr:D05375,dr:D07582,P,unclassified
dr:D05375,dr:D07583,P,unclassified
dr:D05375,dr:D07590,P,unclassified
dr:D05375,dr:D07595,P,unclassified
dr:D05375,dr:D07601,P,unclassified
dr:D05375,dr:D07608,P,unclassified
dr:D05375,dr:D07612,P,unclassified
dr:D05375,dr:D07624,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07660,P,unclassified
dr:D05375,dr:D07685,P,unclassified
dr:D05375,dr:D07704,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07705,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07727,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07729,P,unclassified
dr:D05375,dr:D07736,P,unclassified
dr:D05375,dr:D07756,P,unclassified
dr:D05375,dr:D07791,P,Target: SLC6A4
dr:D05375,dr:D07812,P,unclassified
dr:D05375,dr:D07816,P,unclassified
dr:D05375,dr:D07817,P,unclassified
dr:D05375,dr:D07818,P,unclassified
dr:D05375,dr:D07819,P,unclassified
dr:D05375,dr:D07824,P,unclassified
dr:D05375,dr:D07845,P,unclassified
dr:D05375,dr:D07865,P,unclassified
dr:D05375,dr:D07872,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07875,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07887,P,unclassified
dr:D05375,dr:D07888,P,unclassified
dr:D05375,dr:D07894,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07913,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07916,P,unclassified
dr:D05375,dr:D07943,P,unclassified
dr:D05375,dr:D07962,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07969,P,unclassified
dr:D05375,dr:D07977,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D07984,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D07991,P,unclassified
dr:D05375,dr:D07997,P,unclassified
dr:D05375,dr:D08004,P,unclassified
dr:D05375,dr:D08009,P,unclassified
dr:D05375,dr:D08020,P,unclassified
dr:D05375,dr:D08021,P,unclassified
dr:D05375,dr:D08048,P,unclassified
dr:D05375,dr:D08049,P,unclassified
dr:D05375,dr:D08058,P,unclassified
dr:D05375,dr:D08059,P,unclassified
dr:D05375,dr:D08060,P,unclassified
dr:D05375,dr:D08065,P,unclassified
dr:D05375,dr:D08070,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D08071,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D08072,P,Target: SLC6A4
dr:D05375,dr:D08074,P,unclassified
dr:D05375,dr:D08078,P,unclassified
dr:D05375,dr:D08085,CI,unclassified
dr:D05375,dr:D08102,P,unclassified
dr:D05375,dr:D08103,P,unclassified
dr:D05375,dr:D08104,P,unclassified
dr:D05375,dr:D08115,P,unclassified
dr:D05375,dr:D08127,P,unclassified
dr:D05375,dr:D08140,P,Target: SLC6A4
dr:D05375,dr:D08142,P,unclassified
dr:D05375,dr:D08149,P,unclassified
dr:D05375,dr:D08153,P,unclassified
dr:D05375,dr:D08162,P,unclassified
dr:D05375,dr:D08171,P,unclassified
dr:D05375,dr:D08190,P,unclassified
dr:D05375,dr:D08215,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08240,P,unclassified
dr:D05375,dr:D08255,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08256,P,unclassified
dr:D05375,dr:D08275,P,unclassified
dr:D05375,dr:D08288,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D08295,P,unclassified
dr:D05375,dr:D08297,P,unclassified
dr:D05375,dr:D08318,P,unclassified
dr:D05375,dr:D08324,P,unclassified
dr:D05375,dr:D08327,P,unclassified
dr:D05375,dr:D08341,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08342,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08349,CI,unclassified
dr:D05375,dr:D08354,P,unclassified
dr:D05375,dr:D08356,P,unclassified
dr:D05375,dr:D08363,P,unclassified
dr:D05375,dr:D08364,P,unclassified
dr:D05375,dr:D08374,P,unclassified
dr:D05375,dr:D08375,P,unclassified
dr:D05375,dr:D08377,P,unclassified
dr:D05375,dr:D08385,P,unclassified
dr:D05375,dr:D08392,CI,unclassified
dr:D05375,dr:D08393,CI,unclassified
dr:D05375,dr:D08394,P,unclassified
dr:D05375,dr:D08421,P,unclassified
dr:D05375,dr:D08427,P,unclassified
dr:D05375,dr:D08430,P,unclassified
dr:D05375,dr:D08435,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08443,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08447,P,Target: SLC6A4
dr:D05375,dr:D08453,CI,unclassified
dr:D05375,dr:D08456,P,unclassified
dr:D05375,dr:D08458,P,unclassified
dr:D05375,dr:D08459,P,unclassified
dr:D05375,dr:D08469,CI,unclassified
dr:D05375,dr:D08479,P,unclassified
dr:D05375,dr:D08485,P,unclassified
dr:D05375,dr:D08493,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08501,P,unclassified
dr:D05375,dr:D08508,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08525,P,unclassified
dr:D05375,dr:D08536,P,unclassified
dr:D05375,dr:D08547,P,unclassified
dr:D05375,dr:D08572,P,unclassified
dr:D05375,dr:D08575,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08585,P,unclassified
dr:D05375,dr:D08586,P,unclassified
dr:D05375,dr:D08592,P,unclassified
dr:D05375,dr:D08594,P,CYP inhibition: CYP2D6
dr:D05375,dr:D08598,P,unclassified
dr:D05375,dr:D08600,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D08607,P,unclassified
dr:D05375,dr:D08609,P,unclassified
dr:D05375,dr:D08625,CI,unclassified
dr:D05375,dr:D08628,P,unclassified
dr:D05375,dr:D08630,P,unclassified
dr:D05375,dr:D08636,P,unclassified
dr:D05375,dr:D08657,P,unclassified
dr:D05375,dr:D08682,P,unclassified
dr:D05375,dr:D08795,P,unclassified
dr:D05375,dr:D08858,P,unclassified
dr:D05375,dr:D08873,P,unclassified
dr:D05375,dr:D08913,P,unclassified
dr:D05375,dr:D08923,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D09017,P,unclassified
dr:D05375,dr:D09206,P,unclassified
dr:D05375,dr:D09216,P,unclassified
dr:D05375,dr:D09535,P,CYP inhibition: CYP2D6
dr:D05375,dr:D09546,P,unclassified
dr:D05375,dr:D09568,P,unclassified
dr:D05375,dr:D09676,P,unclassified
dr:D05375,dr:D09677,P,unclassified
dr:D05375,dr:D09686,P,unclassified
dr:D05375,dr:D09701,P,unclassified
dr:D05375,dr:D09707,P,unclassified
dr:D05375,dr:D09710,P,unclassified
dr:D05375,dr:D09760,P,unclassified
dr:D05375,dr:D09765,P,unclassified
dr:D05375,dr:D09766,P,unclassified
dr:D05375,dr:D09773,CI,unclassified
dr:D05375,dr:D09807,P,unclassified
dr:D05375,dr:D09814,P,unclassified
dr:D05375,dr:D09815,P,unclassified
dr:D05375,dr:D09817,P,unclassified
dr:D05375,dr:D09819,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D09823,P,unclassified
dr:D05375,dr:D09843,P,unclassified
dr:D05375,dr:D09847,P,unclassified
dr:D05375,dr:D09894,"CI,P",Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D09923,P,unclassified
dr:D05375,dr:D09994,P,unclassified
dr:D05375,dr:D09999,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10003,P,CYP induction: CYP2D6
dr:D05375,dr:D10014,P,unclassified
dr:D05375,dr:D10017,P,unclassified
dr:D05375,dr:D10158,CI,unclassified
dr:D05375,dr:D10185,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D10191,CI,unclassified
dr:D05375,dr:D10254,P,unclassified
dr:D05375,dr:D10298,P,unclassified
dr:D05375,dr:D10309,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10355,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10364,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10424,P,unclassified
dr:D05375,dr:D10430,P,unclassified
dr:D05375,dr:D10471,P,unclassified
dr:D05375,dr:D10503,P,unclassified
dr:D05375,dr:D10512,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10513,P,unclassified
dr:D05375,dr:D10516,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10527,P,unclassified
dr:D05375,dr:D10537,P,unclassified
dr:D05375,dr:D10569,P,unclassified
dr:D05375,dr:D10656,P,unclassified
dr:D05375,dr:D10684,P,unclassified
dr:D05375,dr:D10755,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10793,P,unclassified
dr:D05375,dr:D10823,P,unclassified
dr:D05375,dr:D10824,P,unclassified
dr:D05375,dr:D10829,CI,unclassified
dr:D05375,dr:D10832,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D10999,P,unclassified
dr:D05375,dr:D11027,P,unclassified
dr:D05375,dr:D11029,P,unclassified
dr:D05375,dr:D11160,P,unclassified
dr:D05375,dr:D11280,P,unclassified
dr:D05375,dr:D11296,P,unclassified
dr:D05375,dr:D11382,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D11568,P,unclassified
dr:D05375,dr:D11617,P,unclassified
dr:D05375,dr:D11674,P,CYP inhibition: CYP2D6
dr:D05375,dr:D11708,P,unclassified
dr:D05375,dr:D11804,P,unclassified
dr:D05375,dr:D12005,P,unclassified
dr:D05375,dr:D12015,P,unclassified
dr:D05375,dr:D12217,P,unclassified
dr:D05375,dr:D12364,P,unclassified
dr:D05375,dr:D12410,P,unclassified
dr:D05375,dr:D12446,P,unclassified
dr:D05375,dr:D12595,P,unclassified
dr:D05375,dr:D12596,P,unclassified
dr:D05375,dr:D12597,P,unclassified
dr:D05375,dr:D12598,P,unclassified
dr:D05375,dr:D12629,P,unclassified
dr:D05375,dr:D13099,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
