drug1,drug2,class,mechanism
dr:D00346,dr:D08578,P,unclassified
dr:D00346,dr:D08584,P,unclassified
dr:D00346,dr:D08588,P,unclassified
dr:D00346,dr:D08595,P,unclassified
dr:D00346,dr:D08611,P,unclassified
dr:D00346,dr:D08616,P,unclassified
dr:D00346,dr:D08629,P,unclassified
dr:D00346,dr:D08638,P,unclassified
dr:D00346,dr:D08653,P,unclassified
dr:D00346,dr:D08662,P,unclassified
dr:D00346,dr:D08667,P,unclassified
dr:D00346,dr:D08682,P,unclassified
dr:D00346,dr:D08683,P,unclassified
dr:D00346,dr:D08695,P,unclassified
dr:D00346,dr:D08769,P,unclassified
dr:D00346,dr:D08837,P,unclassified
dr:D00346,dr:D08838,P,unclassified
dr:D00346,dr:D08843,P,unclassified
dr:D00346,dr:D08850,P,unclassified
dr:D00346,dr:D08851,P,unclassified
dr:D00346,dr:D08879,P,unclassified
dr:D00346,dr:D08897,P,unclassified
dr:D00346,dr:D08923,P,unclassified
dr:D00346,dr:D08945,P,unclassified
dr:D00346,dr:D08964,P,unclassified
dr:D00346,dr:D08966,P,unclassified
dr:D00346,dr:D08996,P,unclassified
dr:D00346,dr:D09013,P,unclassified
dr:D00346,dr:D09186,P,unclassified
dr:D00346,dr:D09215,P,unclassified
dr:D00346,dr:D09318,P,unclassified
dr:D00346,dr:D09319,P,unclassified
dr:D00346,dr:D09344,P,unclassified
dr:D00346,dr:D09402,P,unclassified
dr:D00346,dr:D09535,P,unclassified
dr:D00346,dr:D09566,P,unclassified
dr:D00346,dr:D09569,P,unclassified
dr:D00346,dr:D09572,P,unclassified
dr:D00346,dr:D09592,P,unclassified
dr:D00346,dr:D09612,P,unclassified
dr:D00346,dr:D09670,P,unclassified
dr:D00346,dr:D09676,P,unclassified
dr:D00346,dr:D09677,P,unclassified
dr:D00346,dr:D09696,P,unclassified
dr:D00346,dr:D09697,P,unclassified
dr:D00346,dr:D09727,P,unclassified
dr:D00346,dr:D09729,P,unclassified
dr:D00346,dr:D09732,P,unclassified
dr:D00346,dr:D09744,P,unclassified
dr:D00346,dr:D09753,P,unclassified
dr:D00346,dr:D09756,P,unclassified
dr:D00346,dr:D09763,P,unclassified
dr:D00346,dr:D09773,P,unclassified
dr:D00346,dr:D09780,P,unclassified
dr:D00346,dr:D09784,P,unclassified
dr:D00346,dr:D09785,P,unclassified
dr:D00346,dr:D09794,P,unclassified
dr:D00346,dr:D09807,P,unclassified
dr:D00346,dr:D09819,P,unclassified
dr:D00346,dr:D09842,P,unclassified
dr:D00346,dr:D09848,P,unclassified
dr:D00346,dr:D09872,P,unclassified
dr:D00346,dr:D09873,P,unclassified
dr:D00346,dr:D09889,P,unclassified
dr:D00346,dr:D09978,P,unclassified
dr:D00346,dr:D09999,"CI,P",unclassified
dr:D00346,dr:D10020,P,unclassified
dr:D00346,dr:D10025,P,unclassified
dr:D00346,dr:D10135,P,unclassified
dr:D00346,dr:D10145,P,unclassified
dr:D00346,dr:D10159,P,unclassified
dr:D00346,dr:D10160,P,unclassified
dr:D00346,dr:D10179,P,unclassified
dr:D00346,dr:D10180,P,unclassified
dr:D00346,dr:D10181,P,unclassified
dr:D00346,dr:D10185,CI,unclassified
dr:D00346,dr:D10191,CI,unclassified
dr:D00346,dr:D10195,P,unclassified
dr:D00346,dr:D10196,P,unclassified
dr:D00346,dr:D10200,P,unclassified
dr:D00346,dr:D10219,P,unclassified
dr:D00346,dr:D10220,P,unclassified
dr:D00346,dr:D10244,P,unclassified
dr:D00346,dr:D10251,P,unclassified
dr:D00346,dr:D10253,P,unclassified
dr:D00346,dr:D10258,P,unclassified
dr:D00346,dr:D10261,P,unclassified
dr:D00346,dr:D10262,P,unclassified
dr:D00346,dr:D10263,P,unclassified
dr:D00346,dr:D10264,P,unclassified
dr:D00346,dr:D10265,P,unclassified
dr:D00346,dr:D10266,P,unclassified
dr:D00346,dr:D10267,P,unclassified
dr:D00346,dr:D10293,P,unclassified
dr:D00346,dr:D10298,P,unclassified
dr:D00346,dr:D10313,P,unclassified
dr:D00346,dr:D10317,P,unclassified
dr:D00346,dr:D10424,P,unclassified
dr:D00346,dr:D10459,P,unclassified
dr:D00346,dr:D10473,P,unclassified
dr:D00346,dr:D10500,P,unclassified
dr:D00346,dr:D10502,P,unclassified
dr:D00346,dr:D10505,P,unclassified
dr:D00346,dr:D10533,P,unclassified
dr:D00346,dr:D10570,P,unclassified
dr:D00346,dr:D10586,P,unclassified
dr:D00346,dr:D10587,P,unclassified
dr:D00346,dr:D10588,P,unclassified
dr:D00346,dr:D10591,P,unclassified
dr:D00346,dr:D10669,P,unclassified
dr:D00346,dr:D10722,P,unclassified
dr:D00346,dr:D10743,P,unclassified
dr:D00346,dr:D10744,P,unclassified
dr:D00346,dr:D10752,P,unclassified
dr:D00346,dr:D10780,P,unclassified
dr:D00346,dr:D10826,P,unclassified
dr:D00346,dr:D10854,P,unclassified
dr:D00346,dr:D10865,P,unclassified
dr:D00346,dr:D10897,P,unclassified
dr:D00346,dr:D10915,P,unclassified
dr:D00346,dr:D10938,P,unclassified
dr:D00346,dr:D10939,P,unclassified
dr:D00346,dr:D10967,P,unclassified
dr:D00346,dr:D10989,P,unclassified
dr:D00346,dr:D10999,P,unclassified
dr:D00346,dr:D11009,P,unclassified
dr:D00346,dr:D11023,P,unclassified
dr:D00346,dr:D11034,P,unclassified
dr:D00346,dr:D11043,P,unclassified
dr:D00346,dr:D11064,P,unclassified
dr:D00346,dr:D11066,P,unclassified
dr:D00346,dr:D11067,P,unclassified
dr:D00346,dr:D11109,P,unclassified
dr:D00346,dr:D11150,P,unclassified
dr:D00346,dr:D11290,P,unclassified
dr:D00346,dr:D11342,P,unclassified
dr:D00346,dr:D11360,P,unclassified
dr:D00346,dr:D11441,P,unclassified
dr:D00346,dr:D11567,P,unclassified
dr:D00346,dr:D11711,P,unclassified
dr:D00346,dr:D11807,P,unclassified
dr:D00346,dr:D11856,P,unclassified
dr:D00346,dr:D11861,P,unclassified
dr:D00346,dr:D11862,P,unclassified
dr:D00346,dr:D11923,P,unclassified
dr:D00346,dr:D11924,P,unclassified
dr:D00346,dr:D11968,P,unclassified
dr:D00346,dr:D12294,P,unclassified
dr:D00346,dr:D12358,P,unclassified
dr:D00346,dr:D12437,P,unclassified
dr:D00346,dr:D12484,P,unclassified
dr:D00346,dr:D12494,P,unclassified
dr:D00346,dr:D12634,P,unclassified
dr:D00346,dr:D12703,P,unclassified
dr:D00346,dr:D12789,P,unclassified
dr:D00346,dr:D12934,P,unclassified
dr:D00346,dr:D12935,P,unclassified
dr:D00346,dr:D12963,P,unclassified
dr:D00346,dr:D13015,P,unclassified
dr:D00346,dr:D13028,P,unclassified
dr:D00346,dr:D13055,P,unclassified
dr:D00346,dr:D13245,P,unclassified
