drug1,drug2,class,mechanism
dr:D03731,dr:D08093,P,unclassified
dr:D03731,dr:D08124,P,unclassified
dr:D03731,dr:D08140,CI,unclassified
dr:D03731,dr:D08141,P,unclassified
dr:D03731,dr:D08165,P,unclassified
dr:D03731,dr:D08171,CI,unclassified
dr:D03731,dr:D08172,P,unclassified
dr:D03731,dr:D08192,P,unclassified
dr:D03731,dr:D08201,P,unclassified
dr:D03731,dr:D08205,P,unclassified
dr:D03731,dr:D08206,P,unclassified
dr:D03731,dr:D08216,CI,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D08220,P,CYP inhibition: CYP2D6
dr:D03731,dr:D08222,CI,unclassified
dr:D03731,dr:D08253,P,unclassified
dr:D03731,dr:D08284,P,unclassified
dr:D03731,dr:D08286,P,unclassified
dr:D03731,dr:D08288,CI,Enzyme: CYP2D6
dr:D03731,dr:D08297,CI,unclassified
dr:D03731,dr:D08300,P,unclassified
dr:D03731,dr:D08308,P,unclassified
dr:D03731,dr:D08309,P,unclassified
dr:D03731,dr:D08322,P,unclassified
dr:D03731,dr:D08341,P,Enzyme: CYP2D6
dr:D03731,dr:D08342,P,Enzyme: CYP2D6
dr:D03731,dr:D08347,CI,unclassified
dr:D03731,dr:D08348,CI,unclassified
dr:D03731,dr:D08349,CI,Target: MAOB
dr:D03731,dr:D08365,P,unclassified
dr:D03731,dr:D08366,P,unclassified
dr:D03731,dr:D08368,P,unclassified
dr:D03731,dr:D08385,P,unclassified
dr:D03731,dr:D08387,P,unclassified
dr:D03731,dr:D08392,CI,unclassified
dr:D03731,dr:D08393,CI,unclassified
dr:D03731,dr:D08424,P,Enzyme: CYP3A4
dr:D03731,dr:D08430,P,unclassified
dr:D03731,dr:D08447,CI,unclassified
dr:D03731,dr:D08449,P,unclassified
dr:D03731,dr:D08453,CI,Target: MAOB
dr:D03731,dr:D08469,CI,Target: MAOB
dr:D03731,dr:D08472,CI,unclassified
dr:D03731,dr:D08474,P,unclassified
dr:D03731,dr:D08487,P,unclassified
dr:D03731,dr:D08511,CI,unclassified
dr:D03731,dr:D08570,P,unclassified
dr:D03731,dr:D08575,"CI,P",Enzyme: CYP2D6
dr:D03731,dr:D08578,P,unclassified
dr:D03731,dr:D08585,P,unclassified
dr:D03731,dr:D08611,P,unclassified
dr:D03731,dr:D08625,CI,Target: MAOB
dr:D03731,dr:D08629,P,unclassified
dr:D03731,dr:D08636,P,unclassified
dr:D03731,dr:D08637,P,unclassified
dr:D03731,dr:D08670,CI,Enzyme: CYP2D6
dr:D03731,dr:D08673,CI,Enzyme: CYP2D6
dr:D03731,dr:D08683,P,unclassified
dr:D03731,dr:D08695,P,Enzyme: CYP2D6
dr:D03731,dr:D08769,P,unclassified
dr:D03731,dr:D08850,P,unclassified
dr:D03731,dr:D08851,P,unclassified
dr:D03731,dr:D08897,P,unclassified
dr:D03731,dr:D08923,P,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D08945,P,unclassified
dr:D03731,dr:D08966,P,unclassified
dr:D03731,dr:D09186,P,unclassified
dr:D03731,dr:D09216,P,unclassified
dr:D03731,dr:D09318,P,Enzyme: CYP3A4
dr:D03731,dr:D09319,P,Enzyme: CYP3A4
dr:D03731,dr:D09340,CI,unclassified
dr:D03731,dr:D09341,CI,unclassified
dr:D03731,dr:D09344,P,unclassified
dr:D03731,dr:D09535,P,Enzyme: CYP3A4 / CYP inhibition: CYP2D6
dr:D03731,dr:D09566,P,unclassified
dr:D03731,dr:D09592,P,unclassified
dr:D03731,dr:D09638,P,Enzyme: CYP3A4
dr:D03731,dr:D09696,P,unclassified
dr:D03731,dr:D09697,P,unclassified
dr:D03731,dr:D09701,P,Enzyme: CYP3A4
dr:D03731,dr:D09727,P,unclassified
dr:D03731,dr:D09731,P,Enzyme: CYP3A4 / CYP inhibition: CYP2B6
dr:D03731,dr:D09732,P,unclassified
dr:D03731,dr:D09741,P,Enzyme: CYP3A4
dr:D03731,dr:D09744,P,unclassified
dr:D03731,dr:D09753,P,Enzyme: CYP3A4
dr:D03731,dr:D09756,P,Enzyme: CYP3A4 / CYP inhibition: CYP2D6 CYP3A4
dr:D03731,dr:D09763,P,unclassified
dr:D03731,dr:D09773,CI,unclassified
dr:D03731,dr:D09780,P,unclassified
dr:D03731,dr:D09784,P,unclassified
dr:D03731,dr:D09794,P,unclassified
dr:D03731,dr:D09799,P,CYP inhibition: CYP3A4
dr:D03731,dr:D09819,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D03731,dr:D09842,P,unclassified
dr:D03731,dr:D09848,P,unclassified
dr:D03731,dr:D09889,P,unclassified
dr:D03731,dr:D09890,CI,unclassified
dr:D03731,dr:D09891,CI,unclassified
dr:D03731,dr:D09894,P,Enzyme: CYP2D6
dr:D03731,dr:D09978,P,unclassified
dr:D03731,dr:D09993,P,unclassified
dr:D03731,dr:D09996,P,CYP induction: CYP3A4
dr:D03731,dr:D09999,CI,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D10003,P,CYP induction: CYP3A4 CYP2D6
dr:D03731,dr:D10020,P,unclassified
dr:D03731,dr:D10104,P,Enzyme: CYP3A4 / CYP induction: CYP3A4
dr:D03731,dr:D10127,P,unclassified
dr:D03731,dr:D10145,P,unclassified
dr:D03731,dr:D10158,CI,Target: MAOB
dr:D03731,dr:D10159,P,unclassified
dr:D03731,dr:D10160,P,unclassified
dr:D03731,dr:D10161,P,unclassified
dr:D03731,dr:D10179,P,Enzyme: CYP2D6
dr:D03731,dr:D10185,CI,Enzyme: CYP2B6 CYP2D6
dr:D03731,dr:D10191,CI,Target: MAOB
dr:D03731,dr:D10195,P,unclassified
dr:D03731,dr:D10199,CI,unclassified
dr:D03731,dr:D10200,P,unclassified
dr:D03731,dr:D10218,P,unclassified
dr:D03731,dr:D10219,P,unclassified
dr:D03731,dr:D10220,P,unclassified
dr:D03731,dr:D10252,P,unclassified
dr:D03731,dr:D10253,P,unclassified
dr:D03731,dr:D10293,P,unclassified
dr:D03731,dr:D10298,P,unclassified
dr:D03731,dr:D10317,P,unclassified
dr:D03731,dr:D10372,P,unclassified
dr:D03731,dr:D10424,P,unclassified
dr:D03731,dr:D10459,P,unclassified
dr:D03731,dr:D10466,P,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D10505,P,Enzyme: CYP3A4
dr:D03731,dr:D10533,P,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D10551,P,unclassified
dr:D03731,dr:D10564,P,CYP induction: CYP2B6
dr:D03731,dr:D10566,P,unclassified
dr:D03731,dr:D10570,P,unclassified
dr:D03731,dr:D10588,P,unclassified
dr:D03731,dr:D10633,P,Enzyme: CYP3A4
dr:D03731,dr:D10643,P,CYP induction: CYP2B6
dr:D03731,dr:D10743,P,unclassified
dr:D03731,dr:D10744,P,unclassified
dr:D03731,dr:D10762,P,unclassified
dr:D03731,dr:D10774,P,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D10775,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP3A4
dr:D03731,dr:D10801,P,unclassified
dr:D03731,dr:D10825,P,unclassified
dr:D03731,dr:D10829,CI,Target: MAOB
dr:D03731,dr:D10854,P,unclassified
dr:D03731,dr:D10897,P,Enzyme: CYP3A4
dr:D03731,dr:D10926,P,Enzyme: CYP3A4
dr:D03731,dr:D10967,P,unclassified
dr:D03731,dr:D10990,P,unclassified
dr:D03731,dr:D10999,P,Enzyme: CYP3A4
dr:D03731,dr:D11009,P,Enzyme: CYP3A4
dr:D03731,dr:D11012,P,unclassified
dr:D03731,dr:D11027,P,unclassified
dr:D03731,dr:D11034,P,unclassified
dr:D03731,dr:D11040,P,Enzyme: CYP3A4 / CYP induction: CYP3A4
dr:D03731,dr:D11053,P,Enzyme: CYP3A4
dr:D03731,dr:D11056,CI,Enzyme: CYP2D6 CYP3A4
dr:D03731,dr:D11064,P,unclassified
dr:D03731,dr:D11088,P,unclassified
dr:D03731,dr:D11090,P,unclassified
dr:D03731,dr:D11109,P,unclassified
dr:D03731,dr:D11138,P,unclassified
dr:D03731,dr:D11194,P,unclassified
dr:D03731,dr:D11290,P,unclassified
dr:D03731,dr:D11296,P,Enzyme: CYP3A4
dr:D03731,dr:D11370,P,unclassified
dr:D03731,dr:D11371,P,unclassified
dr:D03731,dr:D11422,P,unclassified
dr:D03731,dr:D11454,P,Enzyme: CYP3A4
dr:D03731,dr:D11485,P,unclassified
dr:D03731,dr:D11557,P,CYP induction: CYP3A4 CYP2B6
dr:D03731,dr:D11567,P,unclassified
dr:D03731,dr:D11619,CI,unclassified
dr:D03731,dr:D11674,P,CYP inhibition: CYP2D6 CYP3A4
dr:D03731,dr:D11708,P,unclassified
dr:D03731,dr:D11713,P,Enzyme: CYP3A4
dr:D03731,dr:D11804,P,unclassified
dr:D03731,dr:D11807,P,unclassified
dr:D03731,dr:D11816,P,Enzyme: CYP3A4
dr:D03731,dr:D11835,P,Enzyme: CYP2D6
dr:D03731,dr:D11861,P,unclassified
dr:D03731,dr:D11862,P,unclassified
dr:D03731,dr:D11873,P,unclassified
dr:D03731,dr:D11887,P,unclassified
dr:D03731,dr:D11920,P,unclassified
dr:D03731,dr:D11954,P,unclassified
dr:D03731,dr:D11970,P,unclassified
dr:D03731,dr:D12049,P,CYP inhibition: CYP2B6
dr:D03731,dr:D12050,P,Enzyme: CYP3A4
dr:D03731,dr:D12055,P,unclassified
dr:D03731,dr:D12217,P,Enzyme: CYP3A4
dr:D03731,dr:D12245,P,Enzyme: CYP3A4
dr:D03731,dr:D12252,P,CYP induction: CYP3A4
dr:D03731,dr:D12358,P,unclassified
dr:D03731,dr:D12364,P,unclassified
dr:D03731,dr:D12403,CI,Enzyme: CYP2D6
dr:D03731,dr:D12437,P,unclassified
dr:D03731,dr:D12442,P,unclassified
dr:D03731,dr:D12444,P,Enzyme: CYP3A4
dr:D03731,dr:D12494,P,unclassified
dr:D03731,dr:D12586,P,unclassified
dr:D03731,dr:D12837,P,CYP induction: CYP2B6
dr:D03731,dr:D12934,P,unclassified
dr:D03731,dr:D12935,P,unclassified
dr:D03731,dr:D13245,P,unclassified
