drug1,drug2,class,mechanism
dr:D00824,dr:D05319,P,unclassified
dr:D00824,dr:D05339,P,unclassified
dr:D00824,dr:D05340,P,unclassified
dr:D00824,dr:D05345,P,unclassified
dr:D00824,dr:D05374,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D05375,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D05380,P,unclassified
dr:D00824,dr:D05404,P,unclassified
dr:D00824,dr:D05429,P,CYP inhibition: CYP1A2
dr:D00824,dr:D05451,P,unclassified
dr:D00824,dr:D05457,P,unclassified
dr:D00824,dr:D05462,P,CYP inhibition: CYP3A4
dr:D00824,dr:D05491,P,Target: SLC6A4
dr:D00824,dr:D05511,P,unclassified
dr:D00824,dr:D05512,P,unclassified
dr:D00824,dr:D05513,P,unclassified
dr:D00824,dr:D05515,P,unclassified
dr:D00824,dr:D05587,P,unclassified
dr:D00824,dr:D05598,P,unclassified
dr:D00824,dr:D05619,P,unclassified
dr:D00824,dr:D05621,P,unclassified
dr:D00824,dr:D05710,P,unclassified
dr:D00824,dr:D05740,P,unclassified
dr:D00824,dr:D05775,P,unclassified
dr:D00824,dr:D05788,P,unclassified
dr:D00824,dr:D05789,P,unclassified
dr:D00824,dr:D05791,P,unclassified
dr:D00824,dr:D05793,P,unclassified
dr:D00824,dr:D05830,P,unclassified
dr:D00824,dr:D05928,P,CYP inhibition: CYP1A2 CYP2C19 CYP3A4 CYP2D6
dr:D00824,dr:D05937,P,unclassified
dr:D00824,dr:D05942,P,unclassified
dr:D00824,dr:D05995,P,unclassified
dr:D00824,dr:D05998,P,unclassified
dr:D00824,dr:D06012,P,unclassified
dr:D00824,dr:D06068,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06082,P,unclassified
dr:D00824,dr:D06103,P,CYP inhibition: CYP1A2
dr:D00824,dr:D06104,P,CYP inhibition: CYP1A2
dr:D00824,dr:D06143,P,unclassified
dr:D00824,dr:D06156,P,unclassified
dr:D00824,dr:D06199,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06231,P,unclassified
dr:D00824,dr:D06273,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06291,P,unclassified
dr:D00824,dr:D06315,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06364,P,unclassified
dr:D00824,dr:D06367,P,unclassified
dr:D00824,dr:D06382,P,unclassified
dr:D00824,dr:D06402,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06405,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06413,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06414,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06573,P,unclassified
dr:D00824,dr:D06597,P,CYP inhibition: CYP3A4
dr:D00824,dr:D06606,P,unclassified
dr:D00824,dr:D06622,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D06623,P,CYP inhibition: CYP1A2
dr:D00824,dr:D06637,P,unclassified
dr:D00824,dr:D06646,P,unclassified
dr:D00824,dr:D07062,P,unclassified
dr:D00824,dr:D07064,P,unclassified
dr:D00824,dr:D07065,P,unclassified
dr:D00824,dr:D07082,P,unclassified
dr:D00824,dr:D07086,P,CYP inhibition: CYP3A4
dr:D00824,dr:D07131,P,unclassified
dr:D00824,dr:D07135,P,unclassified
dr:D00824,dr:D07136,P,unclassified
dr:D00824,dr:D07137,P,unclassified
dr:D00824,dr:D07139,P,unclassified
dr:D00824,dr:D07141,P,unclassified
dr:D00824,dr:D07156,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D07181,P,unclassified
dr:D00824,dr:D07182,P,unclassified
dr:D00824,dr:D07183,P,unclassified
dr:D00824,dr:D07184,P,unclassified
dr:D00824,dr:D07219,P,unclassified
dr:D00824,dr:D07262,P,unclassified
dr:D00824,dr:D07263,P,unclassified
dr:D00824,dr:D07264,P,unclassified
dr:D00824,dr:D07265,P,unclassified
dr:D00824,dr:D07266,P,unclassified
dr:D00824,dr:D07267,P,unclassified
dr:D00824,dr:D07268,P,unclassified
dr:D00824,dr:D07269,P,unclassified
dr:D00824,dr:D07290,P,unclassified
dr:D00824,dr:D07291,P,unclassified
dr:D00824,dr:D07292,P,unclassified
dr:D00824,dr:D07293,P,unclassified
dr:D00824,dr:D07298,P,unclassified
dr:D00824,dr:D07299,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D07300,P,unclassified
dr:D00824,dr:D07307,P,unclassified
dr:D00824,dr:D07308,P,unclassified
dr:D00824,dr:D07314,P,unclassified
dr:D00824,dr:D07315,P,unclassified
dr:D00824,dr:D07326,P,unclassified
dr:D00824,dr:D07327,P,unclassified
dr:D00824,dr:D07328,P,unclassified
dr:D00824,dr:D07334,P,Target: SLC6A4
dr:D00824,dr:D07335,P,unclassified
dr:D00824,dr:D07336,P,unclassified
dr:D00824,dr:D07337,CI,unclassified
dr:D00824,dr:D07338,CI,unclassified
dr:D00824,dr:D07378,P,unclassified
dr:D00824,dr:D07421,P,unclassified
dr:D00824,dr:D07443,P,unclassified
dr:D00824,dr:D07448,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D07453,P,unclassified
dr:D00824,dr:D07457,P,unclassified
dr:D00824,dr:D07488,P,unclassified
dr:D00824,dr:D07491,P,unclassified
dr:D00824,dr:D07496,P,unclassified
dr:D00824,dr:D07503,P,unclassified
dr:D00824,dr:D07505,P,unclassified
dr:D00824,dr:D07516,P,unclassified
dr:D00824,dr:D07517,P,unclassified
dr:D00824,dr:D07526,P,unclassified
dr:D00824,dr:D07537,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D07541,P,unclassified
dr:D00824,dr:D07549,P,unclassified
dr:D00824,dr:D07569,P,CYP inhibition: CYP3A4
dr:D00824,dr:D07579,P,unclassified
dr:D00824,dr:D07580,P,unclassified
dr:D00824,dr:D07581,P,unclassified
dr:D00824,dr:D07582,P,unclassified
dr:D00824,dr:D07583,P,unclassified
dr:D00824,dr:D07590,P,unclassified
dr:D00824,dr:D07595,P,unclassified
dr:D00824,dr:D07601,P,unclassified
dr:D00824,dr:D07608,P,unclassified
dr:D00824,dr:D07612,P,unclassified
dr:D00824,dr:D07624,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D07660,P,unclassified
dr:D00824,dr:D07685,P,unclassified
dr:D00824,dr:D07704,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D07705,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D07714,P,unclassified
dr:D00824,dr:D07727,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D07736,P,unclassified
dr:D00824,dr:D07756,P,unclassified
dr:D00824,dr:D07784,P,unclassified
dr:D00824,dr:D07791,P,Target: SLC6A4
dr:D00824,dr:D07812,P,unclassified
dr:D00824,dr:D07816,P,unclassified
dr:D00824,dr:D07817,P,unclassified
dr:D00824,dr:D07818,P,unclassified
dr:D00824,dr:D07819,P,unclassified
dr:D00824,dr:D07824,P,unclassified
dr:D00824,dr:D07865,P,unclassified
dr:D00824,dr:D07869,P,CYP inhibition: CYP3A4
dr:D00824,dr:D07872,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D07875,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00824,dr:D07887,P,CYP inhibition: CYP3A4
dr:D00824,dr:D07888,P,unclassified
dr:D00824,dr:D07913,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D07916,P,unclassified
dr:D00824,dr:D07923,P,unclassified
dr:D00824,dr:D07945,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D07969,P,unclassified
dr:D00824,dr:D07977,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D07984,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D07991,P,unclassified
dr:D00824,dr:D07993,P,unclassified
dr:D00824,dr:D07997,P,unclassified
dr:D00824,dr:D08021,P,unclassified
dr:D00824,dr:D08058,P,unclassified
dr:D00824,dr:D08059,P,unclassified
dr:D00824,dr:D08070,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D08071,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D08072,P,Target: SLC6A4
dr:D00824,dr:D08074,P,unclassified
dr:D00824,dr:D08078,P,unclassified
dr:D00824,dr:D08085,CI,unclassified
dr:D00824,dr:D08095,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08102,P,unclassified
dr:D00824,dr:D08103,P,unclassified
dr:D00824,dr:D08104,P,unclassified
dr:D00824,dr:D08115,P,unclassified
dr:D00824,dr:D08140,P,Target: SLC6A4
dr:D00824,dr:D08142,P,unclassified
dr:D00824,dr:D08145,P,unclassified
dr:D00824,dr:D08149,P,unclassified
dr:D00824,dr:D08153,P,unclassified
dr:D00824,dr:D08162,P,unclassified
dr:D00824,dr:D08170,"CI,P",CYP inhibition: CYP1A2
dr:D00824,dr:D08171,P,unclassified
dr:D00824,dr:D08190,P,unclassified
dr:D00824,dr:D08255,P,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6 CYP3A4
dr:D00824,dr:D08275,P,unclassified
dr:D00824,dr:D08283,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D08288,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D08295,P,unclassified
dr:D00824,dr:D08297,P,unclassified
dr:D00824,dr:D08318,P,unclassified
dr:D00824,dr:D08324,P,unclassified
dr:D00824,dr:D08341,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D08342,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D08349,CI,unclassified
dr:D00824,dr:D08354,P,unclassified
dr:D00824,dr:D08356,P,unclassified
dr:D00824,dr:D08363,P,unclassified
dr:D00824,dr:D08364,P,unclassified
dr:D00824,dr:D08374,P,unclassified
dr:D00824,dr:D08375,P,unclassified
dr:D00824,dr:D08385,P,unclassified
dr:D00824,dr:D08392,CI,unclassified
dr:D00824,dr:D08393,CI,unclassified
dr:D00824,dr:D08427,P,unclassified
dr:D00824,dr:D08430,P,unclassified
dr:D00824,dr:D08443,P,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6
dr:D00824,dr:D08447,P,Target: SLC6A4
dr:D00824,dr:D08453,CI,unclassified
dr:D00824,dr:D08456,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08469,CI,CYP inhibition: CYP1A2
dr:D00824,dr:D08481,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08485,P,unclassified
dr:D00824,dr:D08488,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08493,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D08497,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08501,P,unclassified
dr:D00824,dr:D08525,P,unclassified
dr:D00824,dr:D08572,P,unclassified
dr:D00824,dr:D08575,P,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6
dr:D00824,dr:D08585,P,unclassified
dr:D00824,dr:D08586,P,unclassified
dr:D00824,dr:D08588,P,unclassified
dr:D00824,dr:D08592,P,unclassified
dr:D00824,dr:D08598,P,unclassified
dr:D00824,dr:D08600,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D08625,CI,unclassified
dr:D00824,dr:D08630,P,unclassified
dr:D00824,dr:D08636,P,unclassified
dr:D00824,dr:D08657,P,unclassified
dr:D00824,dr:D08667,P,unclassified
dr:D00824,dr:D08682,P,unclassified
dr:D00824,dr:D08699,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08856,P,CYP inhibition: CYP3A4
dr:D00824,dr:D08879,P,CYP inhibition: CYP2C19
dr:D00824,dr:D08923,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D08964,P,unclassified
dr:D00824,dr:D08976,P,CYP inhibition: CYP1A2 CYP3A4
dr:D00824,dr:D09017,"CI,P",unclassified
dr:D00824,dr:D09033,"CI,P",CYP inhibition: CYP3A4
dr:D00824,dr:D09215,P,unclassified
dr:D00824,dr:D09216,P,unclassified
dr:D00824,dr:D09319,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09348,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09365,"CI,P",CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D09535,P,CYP inhibition: CYP3A4 CYP2D6
dr:D00824,dr:D09546,P,unclassified
dr:D00824,dr:D09568,P,unclassified
dr:D00824,dr:D09569,P,unclassified
dr:D00824,dr:D09572,P,unclassified
dr:D00824,dr:D09587,P,unclassified
dr:D00824,dr:D09595,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09612,P,unclassified
dr:D00824,dr:D09638,"CI,P",CYP inhibition: CYP3A4
dr:D00824,dr:D09676,P,unclassified
dr:D00824,dr:D09677,P,unclassified
dr:D00824,dr:D09686,P,unclassified
dr:D00824,dr:D09701,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09728,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09730,P,unclassified
dr:D00824,dr:D09731,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09743,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09745,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09753,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09760,P,unclassified
dr:D00824,dr:D09773,CI,unclassified
dr:D00824,dr:D09783,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09807,P,unclassified
dr:D00824,dr:D09815,P,unclassified
dr:D00824,dr:D09819,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D09843,P,unclassified
dr:D00824,dr:D09894,"CI,P",Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D09951,P,unclassified
dr:D00824,dr:D09956,P,unclassified
dr:D00824,dr:D09960,P,CYP inhibition: CYP3A4
dr:D00824,dr:D09996,P,unclassified
dr:D00824,dr:D09999,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10003,P,CYP induction: CYP2D6
dr:D00824,dr:D10014,P,unclassified
dr:D00824,dr:D10017,P,unclassified
dr:D00824,dr:D10024,P,CYP inhibition: CYP1A2 CYP3A4
dr:D00824,dr:D10082,P,unclassified
dr:D00824,dr:D10095,P,unclassified
dr:D00824,dr:D10104,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10135,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10137,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10158,CI,unclassified
dr:D00824,dr:D10185,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00824,dr:D10191,CI,unclassified
dr:D00824,dr:D10223,P,unclassified
dr:D00824,dr:D10243,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10254,P,unclassified
dr:D00824,dr:D10298,P,unclassified
dr:D00824,dr:D10307,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10309,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10355,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10364,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10372,P,unclassified
dr:D00824,dr:D10424,P,unclassified
dr:D00824,dr:D10450,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10452,P,unclassified
dr:D00824,dr:D10466,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D10478,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10501,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10505,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10506,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10512,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10513,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D10516,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10524,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10527,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D10533,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D10537,P,unclassified
dr:D00824,dr:D10551,P,unclassified
dr:D00824,dr:D10564,P,unclassified
dr:D00824,dr:D10569,P,unclassified
dr:D00824,dr:D10633,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10643,P,unclassified
dr:D00824,dr:D10656,P,unclassified
dr:D00824,dr:D10663,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10679,"CI,P",unclassified
dr:D00824,dr:D10688,P,unclassified
dr:D00824,dr:D10746,P,unclassified
dr:D00824,dr:D10761,P,unclassified
dr:D00824,dr:D10774,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D10775,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D10780,P,unclassified
dr:D00824,dr:D10793,P,unclassified
dr:D00824,dr:D10800,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10805,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10829,CI,CYP inhibition: CYP1A2
dr:D00824,dr:D10866,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10891,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10892,P,unclassified
dr:D00824,dr:D10893,P,unclassified
dr:D00824,dr:D10915,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D10926,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10927,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10931,P,CYP inhibition: CYP3A4
dr:D00824,dr:D10993,P,unclassified
dr:D00824,dr:D10999,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11012,P,unclassified
dr:D00824,dr:D11022,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11027,P,unclassified
dr:D00824,dr:D11035,P,unclassified
dr:D00824,dr:D11040,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11048,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11053,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11070,P,unclassified
dr:D00824,dr:D11072,P,unclassified
dr:D00824,dr:D11090,P,unclassified
dr:D00824,dr:D11093,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11138,P,unclassified
dr:D00824,dr:D11150,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D11159,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11296,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D11370,P,unclassified
dr:D00824,dr:D11371,P,unclassified
dr:D00824,dr:D11400,P,CYP inhibition: CYP2C19
dr:D00824,dr:D11417,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11422,P,unclassified
dr:D00824,dr:D11454,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11485,P,unclassified
dr:D00824,dr:D11525,P,unclassified
dr:D00824,dr:D11584,P,unclassified
dr:D00824,dr:D11617,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11630,P,CYP inhibition: CYP1A2
dr:D00824,dr:D11659,P,unclassified
dr:D00824,dr:D11662,P,unclassified
dr:D00824,dr:D11674,P,CYP inhibition: CYP2D6
dr:D00824,dr:D11708,P,unclassified
dr:D00824,dr:D11713,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11725,P,unclassified
dr:D00824,dr:D11793,P,CYP inhibition: CYP3A4
dr:D00824,dr:D11804,P,unclassified
dr:D00824,dr:D11814,P,unclassified
dr:D00824,dr:D11835,"CI,P",Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6
dr:D00824,dr:D11861,P,unclassified
dr:D00824,dr:D11862,P,unclassified
dr:D00824,dr:D11873,P,unclassified
dr:D00824,dr:D11887,P,unclassified
dr:D00824,dr:D11954,P,CYP inhibition: CYP2C19
dr:D00824,dr:D12015,P,unclassified
dr:D00824,dr:D12217,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12245,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12265,P,CYP inhibition: CYP2C19
dr:D00824,dr:D12285,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12311,P,unclassified
dr:D00824,dr:D12364,P,unclassified
dr:D00824,dr:D12396,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12410,P,unclassified
dr:D00824,dr:D12442,P,unclassified
dr:D00824,dr:D12444,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12586,P,unclassified
dr:D00824,dr:D12595,P,unclassified
dr:D00824,dr:D12596,P,unclassified
dr:D00824,dr:D12597,P,unclassified
dr:D00824,dr:D12598,P,unclassified
dr:D00824,dr:D12611,P,CYP inhibition: CYP3A4
dr:D00824,dr:D12704,P,unclassified
dr:D00824,dr:D12963,"CI,P",CYP inhibition: CYP2C19
dr:D00824,dr:D12975,P,unclassified
dr:D00824,dr:D13026,P,CYP inhibition: CYP3A4
dr:D00824,dr:D13099,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D13231,P,unclassified
