drug1,drug2,class,mechanism
dr:D00825,dr:D10200,P,unclassified
dr:D00825,dr:D10218,P,unclassified
dr:D00825,dr:D10244,P,unclassified
dr:D00825,dr:D10251,P,unclassified
dr:D00825,dr:D10253,P,unclassified
dr:D00825,dr:D10254,P,Enzyme: CYP2C9
dr:D00825,dr:D10258,P,unclassified
dr:D00825,dr:D10261,P,unclassified
dr:D00825,dr:D10262,P,Enzyme: CYP3A4
dr:D00825,dr:D10263,P,Enzyme: CYP3A4
dr:D00825,dr:D10264,P,unclassified
dr:D00825,dr:D10265,P,unclassified
dr:D00825,dr:D10266,P,unclassified
dr:D00825,dr:D10298,P,unclassified
dr:D00825,dr:D10313,P,unclassified
dr:D00825,dr:D10355,P,Enzyme: CYP3A4
dr:D00825,dr:D10364,P,Enzyme: CYP3A4
dr:D00825,dr:D10372,P,unclassified
dr:D00825,dr:D10424,P,unclassified
dr:D00825,dr:D10459,P,unclassified
dr:D00825,dr:D10466,P,Enzyme: CYP2C19 CYP3A4
dr:D00825,dr:D10500,P,unclassified
dr:D00825,dr:D10502,P,unclassified
dr:D00825,dr:D10512,P,Enzyme: CYP2C9 CYP2B6 CYP3A4
dr:D00825,dr:D10513,P,Enzyme: CYP2C19 CYP2B6 CYP3A4
dr:D00825,dr:D10516,P,Enzyme: CYP3A4
dr:D00825,dr:D10527,P,Enzyme: CYP2C19 CYP3A4
dr:D00825,dr:D10537,P,CYP inhibition: CYP2B6 CYP2C9 CYP2C19
dr:D00825,dr:D10551,P,CYP inhibition: CYP2C9
dr:D00825,dr:D10564,P,CYP induction: CYP2B6
dr:D00825,dr:D10566,P,unclassified
dr:D00825,dr:D10569,P,unclassified
dr:D00825,dr:D10586,P,unclassified
dr:D00825,dr:D10587,P,unclassified
dr:D00825,dr:D10588,P,unclassified
dr:D00825,dr:D10633,P,Enzyme: CYP3A4
dr:D00825,dr:D10643,P,CYP induction: CYP2B6
dr:D00825,dr:D10656,P,unclassified
dr:D00825,dr:D10669,P,unclassified
dr:D00825,dr:D10743,P,unclassified
dr:D00825,dr:D10752,P,unclassified
dr:D00825,dr:D10762,P,unclassified
dr:D00825,dr:D10774,P,Enzyme: CYP2C19 CYP3A4
dr:D00825,dr:D10775,P,Enzyme: CYP2C19 CYP3A4 / CYP inhibition: CYP3A4
dr:D00825,dr:D10793,P,unclassified
dr:D00825,dr:D10801,P,CYP induction: CYP2C9 CYP2C19
dr:D00825,dr:D10811,P,Enzyme: CYP3A4
dr:D00825,dr:D10826,P,unclassified
dr:D00825,dr:D10829,CI,unclassified
dr:D00825,dr:D10832,P,unclassified
dr:D00825,dr:D10865,P,unclassified
dr:D00825,dr:D10926,P,Enzyme: CYP3A4
dr:D00825,dr:D10990,P,unclassified
dr:D00825,dr:D11012,P,unclassified
dr:D00825,dr:D11023,P,unclassified
dr:D00825,dr:D11040,P,Enzyme: CYP3A4 / CYP induction: CYP3A4 CYP2C19
dr:D00825,dr:D11043,P,unclassified
dr:D00825,dr:D11053,P,Enzyme: CYP3A4
dr:D00825,dr:D11062,P,Enzyme: CYP2B6 CYP3A4
dr:D00825,dr:D11066,P,unclassified
dr:D00825,dr:D11067,P,unclassified
dr:D00825,dr:D11090,P,unclassified
dr:D00825,dr:D11138,P,unclassified
dr:D00825,dr:D11194,P,unclassified
dr:D00825,dr:D11296,P,Enzyme: CYP2C19 CYP3A4
dr:D00825,dr:D11342,P,unclassified
dr:D00825,dr:D11360,P,unclassified
dr:D00825,dr:D11370,P,unclassified
dr:D00825,dr:D11371,P,unclassified
dr:D00825,dr:D11382,P,unclassified
dr:D00825,dr:D11404,P,Enzyme: CYP3A4
dr:D00825,dr:D11422,P,unclassified
dr:D00825,dr:D11454,P,Enzyme: CYP3A4
dr:D00825,dr:D11485,P,unclassified
dr:D00825,dr:D11557,P,CYP inhibition: CYP2C19 / CYP induction: CYP3A4 CYP2B6
dr:D00825,dr:D11617,P,Enzyme: CYP3A4
dr:D00825,dr:D11674,P,CYP inhibition: CYP3A4
dr:D00825,dr:D11711,P,unclassified
dr:D00825,dr:D11713,P,Enzyme: CYP3A4
dr:D00825,dr:D11804,P,unclassified
dr:D00825,dr:D11807,P,unclassified
dr:D00825,dr:D11816,P,Enzyme: CYP3A4
dr:D00825,dr:D11835,P,Enzyme: CYP2C19 CYP2C9
dr:D00825,dr:D11856,P,unclassified
dr:D00825,dr:D11873,P,unclassified
dr:D00825,dr:D11887,P,unclassified
dr:D00825,dr:D11920,P,unclassified
dr:D00825,dr:D11923,P,unclassified
dr:D00825,dr:D11924,P,unclassified
dr:D00825,dr:D11954,P,Enzyme: CYP2C19
dr:D00825,dr:D11968,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4
dr:D00825,dr:D11970,P,unclassified
dr:D00825,dr:D12015,P,unclassified
dr:D00825,dr:D12049,P,CYP inhibition: CYP2B6 CYP2C9 CYP2C19
dr:D00825,dr:D12050,P,Enzyme: CYP3A4 / CYP inhibition: CYP2C19
dr:D00825,dr:D12055,P,unclassified
dr:D00825,dr:D12245,P,Enzyme: CYP3A4
dr:D00825,dr:D12252,P,CYP induction: CYP3A4
dr:D00825,dr:D12294,P,unclassified
dr:D00825,dr:D12442,P,unclassified
dr:D00825,dr:D12444,P,Enzyme: CYP3A4
dr:D00825,dr:D12484,P,unclassified
dr:D00825,dr:D12586,P,unclassified
dr:D00825,dr:D12595,P,unclassified
dr:D00825,dr:D12596,P,unclassified
dr:D00825,dr:D12597,P,Enzyme: CYP2C9
dr:D00825,dr:D12598,P,Enzyme: CYP2C9
dr:D00825,dr:D12703,P,unclassified
dr:D00825,dr:D12837,P,CYP induction: CYP2B6 CYP2C9 CYP2C19
dr:D00825,dr:D13015,P,unclassified
dr:D00825,dr:D13055,P,unclassified
dr:D00825,dr:D13099,P,Enzyme: CYP3A4
