cve_id,path,matchCriteriaId,criteria,vulnerable,versionStartIncluding,versionStartExcluding,versionEndIncluding,versionEndExcluding
CVE-2003-0660,$.configurations[0].nodes[0].cpeMatch[28],FBBBF25A-709B-4716-9894-AD82180091AD,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:server:*:*:*:*:*,1,,,,
CVE-2003-0662,$.configurations[0].nodes[0].cpeMatch[1],294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0662,$.configurations[0].nodes[0].cpeMatch[0],4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,,,,
CVE-2003-0662,$.configurations[0].nodes[0].cpeMatch[2],4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0662,$.configurations[0].nodes[0].cpeMatch[4],83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,,,,
CVE-2003-0662,$.configurations[0].nodes[0].cpeMatch[3],BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[27],02BE9817-E1AE-4619-8302-CA7AA4167F48,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[16],064F4E76-1B89-4FA5-97ED-64624285C014,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[17],089A953C-8446-4E6F-B506-430C38DF37B1,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[35],12ED7363-6EEE-4688-A9B7-C5EB1107A7B4,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[26],224F8968-9F4C-4727-AAA3-61F5578EF54C,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[12],237D7C18-C8D6-4FDB-A160-FA17DD46A55A,cpe:2.3:o:microsoft:windows_nt:4.0:*:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[1],294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[8],34ACB544-87DD-4D9A-99F0-A10F48C1EE05,cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[15],35346A7B-2CB5-446D-B0C3-1F21D71A746D,cpe:2.3:o:microsoft:windows_nt:4.0:*:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[28],363E3895-A19B-42EC-B479-765168DC0B17,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[30],407DA6E8-0832-49FE-AE14-35C104C237EC,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[19],416F06DD-980E-4A54-822D-CBA499FD1F86,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[47],49693FA0-BF34-438B-AFF2-75ACC8A6D2E6,cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[45],4BF263CB-4239-4DB0-867C-9069ED02CAD7,cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[0],4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[2],4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[7],5D42E51C-740A-4441-8BAF-D073111B984C,cpe:2.3:o:microsoft:windows_2003_server:r2:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[21],656AE014-AEEC-46E8-A696-61FEA7932F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[14],6E7E6AD3-5418-4FEA-84B5-833059CA880D,cpe:2.3:o:microsoft:windows_nt:4.0:*:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[9],74AD256D-4BCE-41FB-AD73-C5C63A59A06D,cpe:2.3:o:microsoft:windows_2003_server:standard:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[11],799DA395-C7F8-477C-8BC7-5B4B88FB7503,cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[13],7C5FCE82-1E2F-49B9-B504-8C03F2BCF296,cpe:2.3:o:microsoft:windows_nt:4.0:*:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[32],81B7961D-151D-4773-80CB-CCD0456BFEAA,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[33],82781A72-A34F-4668-9EE8-C203B04E3367,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[4],83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[31],88B70B7A-5BCC-4626-AAC7-D1ACFF25D66E,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[41],90CFA69B-7814-4F97-A14D-D76310065CF3,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[43],91D6D065-A28D-49DA-B7F4-38421FF86498,cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[25],93BA426E-DD51-44AC-BE78-3164670FF9E1,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[23],A08D0EA1-DA1B-4C52-883A-3F156F032517,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[42],AB6ADBAF-6EB0-4CFA-9D33-A814AC20484E,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[34],AFE612D2-DF38-404F-AED1-B8C9C24012DE,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[6],B127407D-AE50-4AFE-A780-D85B5AF44A2D,cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[46],B3BBBB2E-1699-4E1E-81BB-7A394DD6B31D,cpe:2.3:o:microsoft:windows_xp:*:sp1:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[10],B518E945-5FDE-4A37-878D-6946653C91F7,cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[36],B5CAF64E-98AA-4813-A2A2-5AC3387CF230,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[44],BC176BB0-1655-4BEA-A841-C4158167CC9B,cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[38],BCC5E316-FB61-408B-BAA2-7FE03D581250,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[37],BCDFDBBA-6C4F-472A-9F4F-461C424794E7,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[3],BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[40],CA7BA525-6DB8-4444-934A-932AFED69816,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[24],DA267420-56C5-4697-B0AA-52932F78B24B,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[5],E69D0E21-8C62-403E-8097-2CA403CBBB1B,cpe:2.3:o:microsoft:windows_2003_server:enterprise:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[18],EA262C44-C0E6-493A-B8E5-4D26E4013226,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[22],EB519FE0-9E7D-4E71-8873-356C9D7CEAB5,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[39],EDDD8DA8-D074-4543-AEDF-F856B5567F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:workstation:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[20],F66DC6FF-2B3D-4718-838F-9E055E89961F,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0711,$.configurations[0].nodes[0].cpeMatch[29],FBBBF25A-709B-4716-9894-AD82180091AD,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:server:*:*:*:*:*,1,,,,
CVE-2003-0712,$.configurations[0].nodes[0].cpeMatch[1],AD3E2F18-A369-4767-ACEF-38DB40EEC6D4,cpe:2.3:a:microsoft:exchange_server:5.5:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0712,$.configurations[0].nodes[0].cpeMatch[0],B4F9C143-4734-4E5D-9281-F51513C5CAAF,cpe:2.3:a:microsoft:exchange_server:5.5:-:*:*:*:*:*:*,1,,,,
CVE-2003-0712,$.configurations[0].nodes[0].cpeMatch[3],B80A57A1-7B9F-4C07-ADAA-DBC4687F1EFC,cpe:2.3:a:microsoft:exchange_server:5.5:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0712,$.configurations[0].nodes[0].cpeMatch[4],E3983529-F4E3-4883-97AF-5BFC87AC3E86,cpe:2.3:a:microsoft:exchange_server:5.5:sp4:*:*:*:*:*:*,1,,,,
CVE-2003-0712,$.configurations[0].nodes[0].cpeMatch[2],EC01670D-4550-4034-86A5-7879B6334241,cpe:2.3:a:microsoft:exchange_server:5.5:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[6],34300FD4-EC3B-4206-B6C0-1345F17EC5EA,cpe:2.3:a:microsoft:exchange_server:2000:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[7],47132D0D-7691-40A3-A4BF-37D2ACE580C3,cpe:2.3:a:microsoft:exchange_server:2000:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[1],AD3E2F18-A369-4767-ACEF-38DB40EEC6D4,cpe:2.3:a:microsoft:exchange_server:5.5:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[0],B4F9C143-4734-4E5D-9281-F51513C5CAAF,cpe:2.3:a:microsoft:exchange_server:5.5:-:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[3],B80A57A1-7B9F-4C07-ADAA-DBC4687F1EFC,cpe:2.3:a:microsoft:exchange_server:5.5:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[4],E3983529-F4E3-4883-97AF-5BFC87AC3E86,cpe:2.3:a:microsoft:exchange_server:5.5:sp4:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[8],E88E31D4-1120-4A18-BA65-E2C96B35E599,cpe:2.3:a:microsoft:exchange_server:2000:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[2],EC01670D-4550-4034-86A5-7879B6334241,cpe:2.3:a:microsoft:exchange_server:5.5:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0714,$.configurations[0].nodes[0].cpeMatch[5],FF429469-1B63-4BF3-A59F-F8180226BB6D,cpe:2.3:a:microsoft:exchange_server:2000:-:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[27],02BE9817-E1AE-4619-8302-CA7AA4167F48,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[16],064F4E76-1B89-4FA5-97ED-64624285C014,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[17],089A953C-8446-4E6F-B506-430C38DF37B1,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[35],12ED7363-6EEE-4688-A9B7-C5EB1107A7B4,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[26],224F8968-9F4C-4727-AAA3-61F5578EF54C,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[12],237D7C18-C8D6-4FDB-A160-FA17DD46A55A,cpe:2.3:o:microsoft:windows_nt:4.0:*:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[1],294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[8],34ACB544-87DD-4D9A-99F0-A10F48C1EE05,cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[15],35346A7B-2CB5-446D-B0C3-1F21D71A746D,cpe:2.3:o:microsoft:windows_nt:4.0:*:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[28],363E3895-A19B-42EC-B479-765168DC0B17,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[30],407DA6E8-0832-49FE-AE14-35C104C237EC,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[19],416F06DD-980E-4A54-822D-CBA499FD1F86,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[47],49693FA0-BF34-438B-AFF2-75ACC8A6D2E6,cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[45],4BF263CB-4239-4DB0-867C-9069ED02CAD7,cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[0],4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[2],4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[7],5D42E51C-740A-4441-8BAF-D073111B984C,cpe:2.3:o:microsoft:windows_2003_server:r2:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[21],656AE014-AEEC-46E8-A696-61FEA7932F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[14],6E7E6AD3-5418-4FEA-84B5-833059CA880D,cpe:2.3:o:microsoft:windows_nt:4.0:*:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[9],74AD256D-4BCE-41FB-AD73-C5C63A59A06D,cpe:2.3:o:microsoft:windows_2003_server:standard:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[11],799DA395-C7F8-477C-8BC7-5B4B88FB7503,cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[13],7C5FCE82-1E2F-49B9-B504-8C03F2BCF296,cpe:2.3:o:microsoft:windows_nt:4.0:*:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[32],81B7961D-151D-4773-80CB-CCD0456BFEAA,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[33],82781A72-A34F-4668-9EE8-C203B04E3367,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[4],83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[31],88B70B7A-5BCC-4626-AAC7-D1ACFF25D66E,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[41],90CFA69B-7814-4F97-A14D-D76310065CF3,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[43],91D6D065-A28D-49DA-B7F4-38421FF86498,cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[25],93BA426E-DD51-44AC-BE78-3164670FF9E1,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[23],A08D0EA1-DA1B-4C52-883A-3F156F032517,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[42],AB6ADBAF-6EB0-4CFA-9D33-A814AC20484E,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[34],AFE612D2-DF38-404F-AED1-B8C9C24012DE,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[6],B127407D-AE50-4AFE-A780-D85B5AF44A2D,cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[46],B3BBBB2E-1699-4E1E-81BB-7A394DD6B31D,cpe:2.3:o:microsoft:windows_xp:*:sp1:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[10],B518E945-5FDE-4A37-878D-6946653C91F7,cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[36],B5CAF64E-98AA-4813-A2A2-5AC3387CF230,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[44],BC176BB0-1655-4BEA-A841-C4158167CC9B,cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[38],BCC5E316-FB61-408B-BAA2-7FE03D581250,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[37],BCDFDBBA-6C4F-472A-9F4F-461C424794E7,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[3],BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[40],CA7BA525-6DB8-4444-934A-932AFED69816,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[24],DA267420-56C5-4697-B0AA-52932F78B24B,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[5],E69D0E21-8C62-403E-8097-2CA403CBBB1B,cpe:2.3:o:microsoft:windows_2003_server:enterprise:*:64-bit:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[18],EA262C44-C0E6-493A-B8E5-4D26E4013226,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[22],EB519FE0-9E7D-4E71-8873-356C9D7CEAB5,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:terminal_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[39],EDDD8DA8-D074-4543-AEDF-F856B5567F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:workstation:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[20],F66DC6FF-2B3D-4718-838F-9E055E89961F,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:enterprise_server:*:*:*:*:*,1,,,,
CVE-2003-0717,$.configurations[0].nodes[0].cpeMatch[29],FBBBF25A-709B-4716-9894-AD82180091AD,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:server:*:*:*:*:*,1,,,,
CVE-2003-0786,$.configurations[0].nodes[0].cpeMatch[0],80DC64F6-FE28-44BA-91D1-EC2DB11B2CFC,cpe:2.3:a:openbsd:openssh:3.7.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0786,$.configurations[0].nodes[0].cpeMatch[1],DF23EBA1-D3A9-413F-9E83-43A91492C031,cpe:2.3:a:openbsd:openssh:3.7.1p1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0787,$.configurations[0].nodes[0].cpeMatch[0],80DC64F6-FE28-44BA-91D1-EC2DB11B2CFC,cpe:2.3:a:openbsd:openssh:3.7.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0787,$.configurations[0].nodes[0].cpeMatch[1],DF23EBA1-D3A9-413F-9E83-43A91492C031,cpe:2.3:a:openbsd:openssh:3.7.1p1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[42],0427B5C8-265C-47C3-9BAB-B2A0EAA1DEE5,cpe:2.3:a:fetchmail:fetchmail:5.2.7:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[39],0450BD04-15D2-4122-A210-6225B89BDA7F,cpe:2.3:a:fetchmail:fetchmail:5.2.1:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[24],07C61DC4-50D5-44B2-92F8-A59C65144108,cpe:2.3:a:fetchmail:fetchmail:4.7.5:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[79],0A77D40C-6FF5-42BD-9EFB-B532824D7606,cpe:2.3:a:fetchmail:fetchmail:6.0.0:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[78],0C020534-7596-496C-B9B0-739F58F6F4EF,cpe:2.3:a:fetchmail:fetchmail:5.9.13:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[76],1258CA65-FBC1-4848-A9E5-A8F5E5D6FBD5,cpe:2.3:a:fetchmail:fetchmail:5.9.10:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[22],14CBC8ED-CC10-40B6-8AA7-9F1342432ECB,cpe:2.3:a:fetchmail:fetchmail:4.7.3:*:*:*:*:*:*:*,1,,,,
CVE-2003-0792,$.configurations[0].nodes[0].cpeMatch[64],16366780-611E-4217-A614-EBA01421D148,cpe:2.3:a:fetchmail:fetchmail:5.8.3:*:*:*:*:*:*:*,1,,,,
