cve_id,matchCriteriaId,criteria,vulnerable,status,visible_matches,versionStartIncluding,versionStartExcluding,versionEndIncluding,versionEndExcluding,configuration_path,match_source_id
CVE-2003-0660,BCC5E316-FB61-408B-BAA2-7FE03D581250,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[37],d0038
CVE-2003-0660,BCDFDBBA-6C4F-472A-9F4F-461C424794E7,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[36],d0038
CVE-2003-0660,BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0038
CVE-2003-0660,CA7BA525-6DB8-4444-934A-932AFED69816,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[39],d0038
CVE-2003-0660,DA267420-56C5-4697-B0AA-52932F78B24B,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[23],d0038
CVE-2003-0660,E69D0E21-8C62-403E-8097-2CA403CBBB1B,cpe:2.3:o:microsoft:windows_2003_server:enterprise:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[5],d0038
CVE-2003-0660,EA262C44-C0E6-493A-B8E5-4D26E4013226,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[17],d0038
CVE-2003-0660,EB519FE0-9E7D-4E71-8873-356C9D7CEAB5,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[21],d0038
CVE-2003-0660,EDDD8DA8-D074-4543-AEDF-F856B5567F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[38],d0038
CVE-2003-0660,F66DC6FF-2B3D-4718-838F-9E055E89961F,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[19],d0038
CVE-2003-0660,FBBBF25A-709B-4716-9894-AD82180091AD,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[28],d0038
CVE-2003-0662,294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[1],d0039
CVE-2003-0662,4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,Active,52,,,,,$.configurations[0].nodes[0].cpeMatch[0],d0039
CVE-2003-0662,4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[2],d0039
CVE-2003-0662,83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,Active,10,,,,,$.configurations[0].nodes[0].cpeMatch[4],d0039
CVE-2003-0662,BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0039
CVE-2003-0711,02BE9817-E1AE-4619-8302-CA7AA4167F48,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[27],d0040
CVE-2003-0711,064F4E76-1B89-4FA5-97ED-64624285C014,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[16],d0040
CVE-2003-0711,089A953C-8446-4E6F-B506-430C38DF37B1,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[17],d0040
CVE-2003-0711,12ED7363-6EEE-4688-A9B7-C5EB1107A7B4,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[35],d0040
CVE-2003-0711,224F8968-9F4C-4727-AAA3-61F5578EF54C,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[26],d0040
CVE-2003-0711,237D7C18-C8D6-4FDB-A160-FA17DD46A55A,cpe:2.3:o:microsoft:windows_nt:4.0:*:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[12],d0040
CVE-2003-0711,294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[1],d0040
CVE-2003-0711,34ACB544-87DD-4D9A-99F0-A10F48C1EE05,cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[8],d0040
CVE-2003-0711,35346A7B-2CB5-446D-B0C3-1F21D71A746D,cpe:2.3:o:microsoft:windows_nt:4.0:*:workstation:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[15],d0040
CVE-2003-0711,363E3895-A19B-42EC-B479-765168DC0B17,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[28],d0040
CVE-2003-0711,407DA6E8-0832-49FE-AE14-35C104C237EC,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[30],d0040
CVE-2003-0711,416F06DD-980E-4A54-822D-CBA499FD1F86,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[19],d0040
CVE-2003-0711,49693FA0-BF34-438B-AFF2-75ACC8A6D2E6,cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[47],d0040
CVE-2003-0711,4BF263CB-4239-4DB0-867C-9069ED02CAD7,cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[45],d0040
CVE-2003-0711,4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,Active,52,,,,,$.configurations[0].nodes[0].cpeMatch[0],d0040
CVE-2003-0711,4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[2],d0040
CVE-2003-0711,5D42E51C-740A-4441-8BAF-D073111B984C,cpe:2.3:o:microsoft:windows_2003_server:r2:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[7],d0040
CVE-2003-0711,656AE014-AEEC-46E8-A696-61FEA7932F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[21],d0040
CVE-2003-0711,6E7E6AD3-5418-4FEA-84B5-833059CA880D,cpe:2.3:o:microsoft:windows_nt:4.0:*:terminal_server:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[14],d0040
CVE-2003-0711,74AD256D-4BCE-41FB-AD73-C5C63A59A06D,cpe:2.3:o:microsoft:windows_2003_server:standard:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[9],d0040
CVE-2003-0711,799DA395-C7F8-477C-8BC7-5B4B88FB7503,cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*,1,Active,3,,,,,$.configurations[0].nodes[0].cpeMatch[11],d0040
CVE-2003-0711,7C5FCE82-1E2F-49B9-B504-8C03F2BCF296,cpe:2.3:o:microsoft:windows_nt:4.0:*:server:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[13],d0040
CVE-2003-0711,81B7961D-151D-4773-80CB-CCD0456BFEAA,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[32],d0040
CVE-2003-0711,82781A72-A34F-4668-9EE8-C203B04E3367,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[33],d0040
CVE-2003-0711,83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,Active,10,,,,,$.configurations[0].nodes[0].cpeMatch[4],d0040
CVE-2003-0711,88B70B7A-5BCC-4626-AAC7-D1ACFF25D66E,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[31],d0040
CVE-2003-0711,90CFA69B-7814-4F97-A14D-D76310065CF3,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[41],d0040
CVE-2003-0711,91D6D065-A28D-49DA-B7F4-38421FF86498,cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[43],d0040
CVE-2003-0711,93BA426E-DD51-44AC-BE78-3164670FF9E1,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[25],d0040
CVE-2003-0711,A08D0EA1-DA1B-4C52-883A-3F156F032517,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[23],d0040
CVE-2003-0711,AB6ADBAF-6EB0-4CFA-9D33-A814AC20484E,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[42],d0040
CVE-2003-0711,AFE612D2-DF38-404F-AED1-B8C9C24012DE,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[34],d0040
CVE-2003-0711,B127407D-AE50-4AFE-A780-D85B5AF44A2D,cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[6],d0040
CVE-2003-0711,B3BBBB2E-1699-4E1E-81BB-7A394DD6B31D,cpe:2.3:o:microsoft:windows_xp:*:sp1:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[46],d0040
CVE-2003-0711,B518E945-5FDE-4A37-878D-6946653C91F7,cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[10],d0040
CVE-2003-0711,B5CAF64E-98AA-4813-A2A2-5AC3387CF230,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[36],d0040
CVE-2003-0711,BC176BB0-1655-4BEA-A841-C4158167CC9B,cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*,1,Active,4,,,,,$.configurations[0].nodes[0].cpeMatch[44],d0040
CVE-2003-0711,BCC5E316-FB61-408B-BAA2-7FE03D581250,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[38],d0040
CVE-2003-0711,BCDFDBBA-6C4F-472A-9F4F-461C424794E7,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[37],d0040
CVE-2003-0711,BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0040
CVE-2003-0711,CA7BA525-6DB8-4444-934A-932AFED69816,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[40],d0040
CVE-2003-0711,DA267420-56C5-4697-B0AA-52932F78B24B,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[24],d0040
CVE-2003-0711,E69D0E21-8C62-403E-8097-2CA403CBBB1B,cpe:2.3:o:microsoft:windows_2003_server:enterprise:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[5],d0040
CVE-2003-0711,EA262C44-C0E6-493A-B8E5-4D26E4013226,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[18],d0040
CVE-2003-0711,EB519FE0-9E7D-4E71-8873-356C9D7CEAB5,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[22],d0040
CVE-2003-0711,EDDD8DA8-D074-4543-AEDF-F856B5567F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[39],d0040
CVE-2003-0711,F66DC6FF-2B3D-4718-838F-9E055E89961F,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[20],d0040
CVE-2003-0711,FBBBF25A-709B-4716-9894-AD82180091AD,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[29],d0040
CVE-2003-0712,AD3E2F18-A369-4767-ACEF-38DB40EEC6D4,cpe:2.3:a:microsoft:exchange_server:5.5:sp1:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[1],d0041
CVE-2003-0712,B4F9C143-4734-4E5D-9281-F51513C5CAAF,cpe:2.3:a:microsoft:exchange_server:5.5:-:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[0],d0041
CVE-2003-0712,B80A57A1-7B9F-4C07-ADAA-DBC4687F1EFC,cpe:2.3:a:microsoft:exchange_server:5.5:sp3:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0041
CVE-2003-0712,E3983529-F4E3-4883-97AF-5BFC87AC3E86,cpe:2.3:a:microsoft:exchange_server:5.5:sp4:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[4],d0041
CVE-2003-0712,EC01670D-4550-4034-86A5-7879B6334241,cpe:2.3:a:microsoft:exchange_server:5.5:sp2:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[2],d0041
CVE-2003-0714,34300FD4-EC3B-4206-B6C0-1345F17EC5EA,cpe:2.3:a:microsoft:exchange_server:2000:sp1:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[6],d0042
CVE-2003-0714,47132D0D-7691-40A3-A4BF-37D2ACE580C3,cpe:2.3:a:microsoft:exchange_server:2000:sp2:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[7],d0042
CVE-2003-0714,AD3E2F18-A369-4767-ACEF-38DB40EEC6D4,cpe:2.3:a:microsoft:exchange_server:5.5:sp1:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[1],d0042
CVE-2003-0714,B4F9C143-4734-4E5D-9281-F51513C5CAAF,cpe:2.3:a:microsoft:exchange_server:5.5:-:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[0],d0042
CVE-2003-0714,B80A57A1-7B9F-4C07-ADAA-DBC4687F1EFC,cpe:2.3:a:microsoft:exchange_server:5.5:sp3:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0042
CVE-2003-0714,E3983529-F4E3-4883-97AF-5BFC87AC3E86,cpe:2.3:a:microsoft:exchange_server:5.5:sp4:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[4],d0042
CVE-2003-0714,E88E31D4-1120-4A18-BA65-E2C96B35E599,cpe:2.3:a:microsoft:exchange_server:2000:sp3:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[8],d0042
CVE-2003-0714,EC01670D-4550-4034-86A5-7879B6334241,cpe:2.3:a:microsoft:exchange_server:5.5:sp2:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[2],d0042
CVE-2003-0714,FF429469-1B63-4BF3-A59F-F8180226BB6D,cpe:2.3:a:microsoft:exchange_server:2000:-:*:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[5],d0042
CVE-2003-0717,02BE9817-E1AE-4619-8302-CA7AA4167F48,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[27],d0043
CVE-2003-0717,064F4E76-1B89-4FA5-97ED-64624285C014,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[16],d0043
CVE-2003-0717,089A953C-8446-4E6F-B506-430C38DF37B1,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[17],d0043
CVE-2003-0717,12ED7363-6EEE-4688-A9B7-C5EB1107A7B4,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[35],d0043
CVE-2003-0717,224F8968-9F4C-4727-AAA3-61F5578EF54C,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[26],d0043
CVE-2003-0717,237D7C18-C8D6-4FDB-A160-FA17DD46A55A,cpe:2.3:o:microsoft:windows_nt:4.0:*:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[12],d0043
CVE-2003-0717,294EBA01-147B-4DA0-937E-ACBB655EDE53,cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[1],d0043
CVE-2003-0717,34ACB544-87DD-4D9A-99F0-A10F48C1EE05,cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[8],d0043
CVE-2003-0717,35346A7B-2CB5-446D-B0C3-1F21D71A746D,cpe:2.3:o:microsoft:windows_nt:4.0:*:workstation:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[15],d0043
CVE-2003-0717,363E3895-A19B-42EC-B479-765168DC0B17,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[28],d0043
CVE-2003-0717,407DA6E8-0832-49FE-AE14-35C104C237EC,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[30],d0043
CVE-2003-0717,416F06DD-980E-4A54-822D-CBA499FD1F86,cpe:2.3:o:microsoft:windows_nt:4.0:sp1:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[19],d0043
CVE-2003-0717,49693FA0-BF34-438B-AFF2-75ACC8A6D2E6,cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[47],d0043
CVE-2003-0717,4BF263CB-4239-4DB0-867C-9069ED02CAD7,cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[45],d0043
CVE-2003-0717,4E545C63-FE9C-4CA1-AF0F-D999D84D2AFD,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*,1,Active,52,,,,,$.configurations[0].nodes[0].cpeMatch[0],d0043
CVE-2003-0717,4E8B7346-F2AA-434C-A048-7463EC1BB117,cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[2],d0043
CVE-2003-0717,5D42E51C-740A-4441-8BAF-D073111B984C,cpe:2.3:o:microsoft:windows_2003_server:r2:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[7],d0043
CVE-2003-0717,656AE014-AEEC-46E8-A696-61FEA7932F21,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[21],d0043
CVE-2003-0717,6E7E6AD3-5418-4FEA-84B5-833059CA880D,cpe:2.3:o:microsoft:windows_nt:4.0:*:terminal_server:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[14],d0043
CVE-2003-0717,74AD256D-4BCE-41FB-AD73-C5C63A59A06D,cpe:2.3:o:microsoft:windows_2003_server:standard:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[9],d0043
CVE-2003-0717,799DA395-C7F8-477C-8BC7-5B4B88FB7503,cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*,1,Active,3,,,,,$.configurations[0].nodes[0].cpeMatch[11],d0043
CVE-2003-0717,7C5FCE82-1E2F-49B9-B504-8C03F2BCF296,cpe:2.3:o:microsoft:windows_nt:4.0:*:server:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[13],d0043
CVE-2003-0717,81B7961D-151D-4773-80CB-CCD0456BFEAA,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[32],d0043
CVE-2003-0717,82781A72-A34F-4668-9EE8-C203B04E3367,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[33],d0043
CVE-2003-0717,83E7C4A0-78CF-4B56-82BF-EC932BDD8ADF,cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,1,Active,10,,,,,$.configurations[0].nodes[0].cpeMatch[4],d0043
CVE-2003-0717,88B70B7A-5BCC-4626-AAC7-D1ACFF25D66E,cpe:2.3:o:microsoft:windows_nt:4.0:sp4:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[31],d0043
CVE-2003-0717,90CFA69B-7814-4F97-A14D-D76310065CF3,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[41],d0043
CVE-2003-0717,91D6D065-A28D-49DA-B7F4-38421FF86498,cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[43],d0043
CVE-2003-0717,93BA426E-DD51-44AC-BE78-3164670FF9E1,cpe:2.3:o:microsoft:windows_nt:4.0:sp3:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[25],d0043
CVE-2003-0717,A08D0EA1-DA1B-4C52-883A-3F156F032517,cpe:2.3:o:microsoft:windows_nt:4.0:sp2:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[23],d0043
CVE-2003-0717,AB6ADBAF-6EB0-4CFA-9D33-A814AC20484E,cpe:2.3:o:microsoft:windows_nt:4.0:sp6a:workstation:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[42],d0043
CVE-2003-0717,AFE612D2-DF38-404F-AED1-B8C9C24012DE,cpe:2.3:o:microsoft:windows_nt:4.0:sp5:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[34],d0043
CVE-2003-0717,B127407D-AE50-4AFE-A780-D85B5AF44A2D,cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[6],d0043
CVE-2003-0717,B3BBBB2E-1699-4E1E-81BB-7A394DD6B31D,cpe:2.3:o:microsoft:windows_xp:*:sp1:64-bit:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[46],d0043
CVE-2003-0717,B518E945-5FDE-4A37-878D-6946653C91F7,cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[10],d0043
CVE-2003-0717,B5CAF64E-98AA-4813-A2A2-5AC3387CF230,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:enterprise_server:*:*:*:*:*,1,Active,0,,,,,$.configurations[0].nodes[0].cpeMatch[36],d0043
CVE-2003-0717,BC176BB0-1655-4BEA-A841-C4158167CC9B,cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*,1,Active,4,,,,,$.configurations[0].nodes[0].cpeMatch[44],d0043
CVE-2003-0717,BCC5E316-FB61-408B-BAA2-7FE03D581250,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:terminal_server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[38],d0043
CVE-2003-0717,BCDFDBBA-6C4F-472A-9F4F-461C424794E7,cpe:2.3:o:microsoft:windows_nt:4.0:sp6:server:*:*:*:*:*,1,Active,1,,,,,$.configurations[0].nodes[0].cpeMatch[37],d0043
CVE-2003-0717,BE1A6107-DE00-4A1C-87FC-9E4015165B5B,cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*,1,Active,9,,,,,$.configurations[0].nodes[0].cpeMatch[3],d0043
