cve_id,matchCriteriaId,criteria
CVE-2003-0853,833542E5-B4E7-4995-95C9-E012AE13902D,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta2:*:academ:*:*:*:*:*
CVE-2003-0853,91C6388E-464B-4562-BC7B-7B4A66387B30,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr12:*:*:*:*:*:*:*
CVE-2003-0853,923B5711-853D-4A77-8FB3-D5C3D449518D,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr13:*:*:*:*:*:*:*
CVE-2003-0853,9BB1B136-F90E-426B-8010-F2D059E89DBE,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr14:*:*:*:*:*:*:*
CVE-2003-0853,B39D46C4-B153-4301-AE9C-57FB6BA64CD9,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr4:*:*:*:*:*:*:*
CVE-2003-0853,C5E9B738-E8DF-4FE7-B4A5-91DE46A9CF8F,cpe:2.3:a:washington_university:wu-ftpd:2.6.0:*:*:*:*:*:*:*
CVE-2003-0853,C63ACBE3-5BB2-483E-A5FE-87698E98354A,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18:*:academ:*:*:*:*:*
CVE-2003-0853,CAD81A30-9C35-4EEA-B6FE-A4AC76893AC6,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_vr17:*:*:*:*:*:*:*
CVE-2003-0853,CD9EFCD7-2A13-420E-B6A0-C1248B2E6E2F,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr15:*:*:*:*:*:*:*
CVE-2003-0853,D851CEBD-4FE5-46D9-99BD-CA3F3235B2E6,cpe:2.3:a:washington_university:wu-ftpd:2.6.2:*:*:*:*:*:*:*
CVE-2003-0853,E55582DD-DEF7-4BF8-950C-E7E58BD29DE5,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr5:*:*:*:*:*:*:*
CVE-2003-0853,FF9B9132-19A1-4242-A129-E5A49F466EA2,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr6:*:*:*:*:*:*:*
CVE-2003-0854,0A096214-84AD-44F5-BBEF-F9F17B9B0C43,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr8:*:*:*:*:*:*:*
CVE-2003-0854,1E3D0CC6-D1A0-4784-BE93-319C7EE59134,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr10:*:*:*:*:*:*:*
CVE-2003-0854,28E5257A-F5ED-482C-9A0B-3B576513E7D7,cpe:2.3:a:washington_university:wu-ftpd:2.4.1:*:*:*:*:*:*:*
CVE-2003-0854,473E71DD-F779-4F93-838A-AD6768BB8DFC,cpe:2.3:a:washington_university:wu-ftpd:2.5.0:*:*:*:*:*:*:*
CVE-2003-0854,4989799F-143A-45E5-A30C-9E3203649770,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr9:*:*:*:*:*:*:*
CVE-2003-0854,4B9E32F3-06CF-482D-8313-3D098CDE8B6B,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr7:*:*:*:*:*:*:*
CVE-2003-0854,4FA32489-F098-43D2-80B7-89CFE0BE9A3A,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr11:*:*:*:*:*:*:*
CVE-2003-0854,573486C8-0349-4BC9-AD7D-3FBF93DDB6AF,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_vr16:*:*:*:*:*:*:*
CVE-2003-0854,7196CF2D-8CCC-454A-A2C1-6408A9D636C5,cpe:2.3:a:washington_university:wu-ftpd:2.6.1:*:*:*:*:*:*:*
CVE-2003-0854,833542E5-B4E7-4995-95C9-E012AE13902D,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta2:*:academ:*:*:*:*:*
CVE-2003-0854,91C6388E-464B-4562-BC7B-7B4A66387B30,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr12:*:*:*:*:*:*:*
CVE-2003-0854,923B5711-853D-4A77-8FB3-D5C3D449518D,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr13:*:*:*:*:*:*:*
CVE-2003-0854,9BB1B136-F90E-426B-8010-F2D059E89DBE,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr14:*:*:*:*:*:*:*
CVE-2003-0854,B39D46C4-B153-4301-AE9C-57FB6BA64CD9,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr4:*:*:*:*:*:*:*
CVE-2003-0854,C5E9B738-E8DF-4FE7-B4A5-91DE46A9CF8F,cpe:2.3:a:washington_university:wu-ftpd:2.6.0:*:*:*:*:*:*:*
CVE-2003-0854,C63ACBE3-5BB2-483E-A5FE-87698E98354A,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18:*:academ:*:*:*:*:*
CVE-2003-0854,CAD81A30-9C35-4EEA-B6FE-A4AC76893AC6,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_vr17:*:*:*:*:*:*:*
CVE-2003-0854,CD9EFCD7-2A13-420E-B6A0-C1248B2E6E2F,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr15:*:*:*:*:*:*:*
CVE-2003-0854,D851CEBD-4FE5-46D9-99BD-CA3F3235B2E6,cpe:2.3:a:washington_university:wu-ftpd:2.6.2:*:*:*:*:*:*:*
CVE-2003-0854,E55582DD-DEF7-4BF8-950C-E7E58BD29DE5,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr5:*:*:*:*:*:*:*
CVE-2003-0854,FF9B9132-19A1-4242-A129-E5A49F466EA2,cpe:2.3:a:washington_university:wu-ftpd:2.4.2_beta18_vr6:*:*:*:*:*:*:*
CVE-2003-0860,BBA861A2-F0CD-4DBB-B43A-4970EB114DA5,cpe:2.3:a:php:php:4.2:*:dev:*:*:*:*:*
CVE-2003-0861,BBA861A2-F0CD-4DBB-B43A-4970EB114DA5,cpe:2.3:a:php:php:4.2:*:dev:*:*:*:*:*
CVE-2003-0864,426DDDE1-593C-4D8A-80E1-7B2091FC5C09,cpe:2.3:a:ircnet:ircnet_ircd:2.10:*:*:*:*:*:*:*
CVE-2003-0864,8CEA7D8B-1F0D-44A7-BA80-2BB4D99DC311,cpe:2.3:a:ircnet:ircnet_ircd:2.10.3_p3:*:*:*:*:*:*:*
CVE-2003-0865,1144518D-4069-4903-9B45-56C0E97BC992,cpe:2.3:a:mpg123:mpg123:0.59s:*:*:*:*:*:*:*
CVE-2003-0865,1F8EEF7E-C6BB-4669-81D2-68AABF8A7686,cpe:2.3:a:mpg123:mpg123:0.59r:*:*:*:*:*:*:*
CVE-2003-0872,B8BA72B4-C4AF-41C6-92ED-30B286E00EF5,cpe:2.3:o:sco:openserver:5.0.5:*:*:*:*:*:*:*
CVE-2003-0874,A26AE575-32A3-42AB-ACF1-05637CAEB54A,cpe:2.3:a:deskpro:deskpro:1.1_.0:*:*:*:*:*:*:*
CVE-2003-0894,2201796B-013B-4440-B366-1F2966AA86FF,cpe:2.3:a:oracle:oracle9i:enterprise_9.0.1:*:*:*:*:*:*:*
CVE-2003-0894,2FB2708A-58D1-4F17-8504-3748D6667788,cpe:2.3:a:oracle:oracle9i:standard_9.0.1.4:*:*:*:*:*:*:*
CVE-2003-0894,2FB739C3-A9BD-433F-8547-12BC615DB18D,cpe:2.3:a:oracle:oracle9i:enterprise_9.2.0.4:*:*:*:*:*:*:*
CVE-2003-0894,34FC1E19-8F20-4215-8D90-E42EF7126BD9,cpe:2.3:a:oracle:oracle9i:standard_9.0.2:*:*:*:*:*:*:*
CVE-2003-0894,3EE7A2B1-A161-4A20-9EEC-B1EF7F2E387C,cpe:2.3:a:oracle:oracle9i:standard_9.0.1:*:*:*:*:*:*:*
CVE-2003-0894,58DB0B6B-EB97-448A-B63E-E5997382DD45,cpe:2.3:a:oracle:oracle9i:personal_9.0.1:*:*:*:*:*:*:*
CVE-2003-0894,6E46FE2E-CA1A-4970-81FF-0BFFF2CF6849,cpe:2.3:a:oracle:oracle9i:standard_9.0:*:*:*:*:*:*:*
CVE-2003-0894,7F64908D-FDAA-499B-8060-8A6EC2443418,cpe:2.3:a:oracle:oracle9i:standard_9.2.0.4:*:*:*:*:*:*:*
CVE-2003-0894,D0DE0FB4-3C1A-460D-B48E-11D7AF415A94,cpe:2.3:a:oracle:oracle9i:personal_9.2.0.4:*:*:*:*:*:*:*
CVE-2003-0894,D65D66A0-23F7-4110-AF71-05CBFB3F92F3,cpe:2.3:a:oracle:oracle9i:standard_9.0.1.2:*:*:*:*:*:*:*
CVE-2003-0894,F207CBC6-D186-418D-8F11-3E623530E00B,cpe:2.3:a:oracle:oracle9i:standard_9.0.1.3:*:*:*:*:*:*:*
CVE-2003-0898,56D0096E-8145-4A36-BC18-A9C5C780D1A3,cpe:2.3:a:ibm:db2_universal_database:7.1:*:linux:*:*:*:*:*
